pid,lower_bound,upper_bound,actual_value,predicted_value,is_anomaly
3Y9Gx5llyC,-3.3641393,2.1690009,1.1900000000000006,-0.59756917,False
3Y9Gx5llyC,-2.4880016,3.0451386,0.5200000000000004,0.2785685,False
3Y9Gx5llyC,-2.224215,3.3089252,0.25000000000000006,0.5423551,False
3Y9Gx5llyC,-1.5215293,4.011611,1.5200000000000007,1.2450408,False
3Y9Gx5llyC,-1.203057,4.330083,0.41999999999999915,1.563513,False
3Y9Gx5llyC,-1.3168763,4.216264,0.9199999999999993,1.4496938,False
3Y9Gx5llyC,-1.4682086,4.064932,1.1199999999999997,1.2983615,False
3Y9Gx5llyC,-1.6605171,3.872623,0.9100000000000001,1.106053,False
3Y9Gx5llyC,-1.8971226,3.6360176,1.07,0.8694474,False
3Y9Gx5llyC,-2.1527596,3.3803806,0.5900000000000002,0.61381066,False
3Y9Gx5llyC,-2.3949158,3.1382244,0.5000000000000001,0.37165433,False
3Y9Gx5llyC,-2.6006777,2.9324625,0.47999999999999987,0.16589232,False
3Y9Gx5llyC,-2.7555573,2.777583,0.6800000000000004,0.011012884,False
3Y9Gx5llyC,-2.8467145,2.6864257,-0.1700000000000001,-0.080144525,False
3Y9Gx5llyC,-2.869239,2.663901,0.6399999999999998,-0.10266899,False
3Y9Gx5llyC,-2.8171213,2.716019,-0.3899999999999998,-0.050551113,False
3Y9Gx5llyC,-2.6898353,2.8433049,0.05999999999999973,0.07673475,False
3Y9Gx5llyC,-2.4851263,3.048014,0.14999999999999983,0.28144386,False
3Y9Gx5llyC,-2.2056708,3.3274693,0.25000000000000006,0.56089914,False
3Y9Gx5llyC,-1.8543828,3.6787574,0.7400000000000001,0.9121873,False
3Y9Gx5llyC,-1.4373156,4.0958247,1.1500000000000001,1.3292545,False
3Y9Gx5llyC,-0.95909584,4.574044,1.6700000000000004,1.8074743,False
3Y9Gx5llyC,-0.42741132,5.105729,2.34,2.3391588,False
3Y9Gx5llyC,0.14921212,5.682352,2.21,2.9157822,False
3Y9Gx5llyC,0.7580557,6.291196,2.9799999999999986,3.5246258,False
3Y9Gx5llyC,1.3814783,6.9146185,3.44,4.1480484,False
3Y9Gx5llyC,1.9955225,7.5286627,4.249999999999999,4.7620926,False
3Y9Gx5llyC,2.5771232,8.110264,4.820000000000001,5.3436933,False
3Y9Gx5llyC,3.1041503,8.637291,6.24,5.8707204,False
3Y9Gx5llyC,3.563161,9.096301,6.04,6.329731,False
3Y9Gx5llyC,3.946137,9.479277,6.34,6.712707,False
3Y9Gx5llyC,4.256904,9.790045,6.315000000000002,7.023474,False
3Y9Gx5llyC,4.502405,10.035545,6.425,7.2689753,False
3Y9Gx5llyC,4.687465,10.220606,6.634999999999998,7.4540353,False
3Y9Gx5llyC,4.810726,10.343866,6.405,7.5772963,False
3Y9Gx5llyC,4.865274,10.398415,7.5550000000000015,7.631844,False
3Y9Gx5llyC,4.839416,10.372557,8.034999999999998,7.605986,False
3Y9Gx5llyC,4.7196846,10.252825,7.5249999999999995,7.4862547,False
3Y9Gx5llyC,4.496604,10.029744,7.095,7.263174,False
3Y9Gx5llyC,4.169211,9.702351,6.614999999999999,6.935781,False
3Y9Gx5llyC,3.7502236,9.283363,6.355,6.5167937,False
3Y9Gx5llyC,3.2661996,8.799339,5.760000000000001,6.0327697,False
3Y9Gx5llyC,2.754065,8.287205,5.360000000000002,5.520635,False
3Y9Gx5llyC,2.2610269,7.794167,4.590000000000002,5.027597,False
3Y9Gx5llyC,1.8381119,7.371252,4.150000000000002,4.604682,False
3Y9Gx5llyC,1.531744,7.064884,3.7000000000000015,4.298314,False
3Y9Gx5llyC,1.3765068,6.909647,2.379999999999999,4.143077,False
3Y9Gx5llyC,1.3918014,6.9249415,2.51,4.1583714,False
3Y9Gx5llyC,1.5783596,7.1115,4.070000000000001,4.3449297,False
3Y9Gx5llyC,1.9177008,7.450841,4.640000000000001,4.684271,False
3Y9Gx5llyC,2.2734742,7.8066144,4.93,5.0400443,False
3Y9Gx5llyC,2.3457794,7.8789196,5.799999999999999,5.1123495,False
3Y9Gx5llyC,2.318067,7.8512073,6.02,5.084637,False
3Y9Gx5llyC,2.4903831,8.023523,7.04,5.2569532,False
3Y9Gx5llyC,2.5868502,8.11999,6.960000000000001,5.3534203,False
3Y9Gx5llyC,1.4604068,6.993547,7.007878787878787,4.226977,True
3Y9Gx5llyC,1.0292478,6.562388,7.1036363636363635,3.7958179,True
3Y9Gx5llyC,0.4768865,6.010027,7.199393939393939,3.2434566,True
3Y9Gx5llyC,0.028330088,5.56147,7.295151515151514,2.7949002,True
3Y9Gx5llyC,-3.406519,2.1266212,0.5200000000000004,-0.6399487,False
3Y9Gx5llyC,-2.5213387,3.0118015,0.25000000000000006,0.24523138,False
3Y9Gx5llyC,-2.2428677,3.2902725,1.5200000000000007,0.5237024,False
3Y9Gx5llyC,-1.5371447,3.9959955,0.41999999999999915,1.2294254,False
3Y9Gx5llyC,-1.219978,4.3131623,0.9199999999999993,1.5465921,False
3Y9Gx5llyC,-1.3361859,4.1969543,1.1199999999999997,1.4303842,False
3Y9Gx5llyC,-1.4991367,4.0340033,0.9100000000000001,1.2674334,False
3Y9Gx5llyC,-1.7089396,3.8242006,1.07,1.0576305,False
3Y9Gx5llyC,-1.9659681,3.567172,0.5900000000000002,0.80060196,False
3Y9Gx5llyC,-2.2388115,3.2943287,0.5000000000000001,0.5277586,False
3Y9Gx5llyC,-2.490481,3.0426593,0.47999999999999987,0.27608916,False
3Y9Gx5llyC,-2.6953719,2.8377683,0.6800000000000004,0.07119825,False
3Y9Gx5llyC,-2.8318775,2.7012627,-0.1700000000000001,-0.065307446,False
3Y9Gx5llyC,-2.889654,2.6434863,0.6399999999999998,-0.12308377,False
3Y9Gx5llyC,-2.8606498,2.6724904,-0.3899999999999998,-0.09407972,False
3Y9Gx5llyC,-2.7450192,2.788121,0.05999999999999973,0.021550925,False
3Y9Gx5llyC,-2.542779,2.9903612,0.14999999999999983,0.22379114,False
3Y9Gx5llyC,-2.2594838,3.2736564,0.25000000000000006,0.5070862,False
3Y9Gx5llyC,-1.9007258,3.6324143,0.7400000000000001,0.8658443,False
3Y9Gx5llyC,-1.4746635,4.0584764,1.1500000000000001,1.2919066,False
3Y9Gx5llyC,-0.98734355,4.5457964,1.6700000000000004,1.7792265,False
3Y9Gx5llyC,-0.44727254,5.085868,2.34,2.3192976,False
3Y9Gx5llyC,0.13662815,5.6697683,2.21,2.9031982,False
3Y9Gx5llyC,0.7515173,6.2846575,2.9799999999999986,3.5180874,False
3Y9Gx5llyC,1.3797855,6.9129257,3.44,4.1463556,False
3Y9Gx5llyC,1.9975581,7.5306983,4.249999999999999,4.764128,False
3Y9Gx5llyC,2.581894,8.115034,4.820000000000001,5.348464,False
3Y9Gx5llyC,3.1107712,8.643911,6.24,5.8773413,False
3Y9Gx5llyC,3.5708547,9.103994,6.04,6.3374248,False
3Y9Gx5llyC,3.9542198,9.48736,6.34,6.72079,False
3Y9Gx5llyC,4.2648015,9.797941,6.315000000000002,7.0313716,False
3Y9Gx5llyC,4.5096426,10.042783,6.425,7.2762127,False
3Y9Gx5llyC,4.693694,10.226834,6.634999999999998,7.460264,False
3Y9Gx5llyC,4.815716,10.348856,6.405,7.582286,False
3Y9Gx5llyC,4.8689046,10.402044,7.5550000000000015,7.6354747,False
3Y9Gx5llyC,4.8416724,10.374813,8.034999999999998,7.6082425,False
3Y9Gx5llyC,4.7206416,10.253782,7.5249999999999995,7.4872117,False
3Y9Gx5llyC,4.496403,10.029543,7.095,7.2629733,False
3Y9Gx5llyC,4.1680255,9.701166,6.614999999999999,6.9345956,False
3Y9Gx5llyC,3.7482529,9.281393,6.355,6.514823,False
3Y9Gx5llyC,3.263651,8.796791,5.760000000000001,6.030221,False
3Y9Gx5llyC,2.7511277,8.284267,5.360000000000002,5.517698,False
3Y9Gx5llyC,2.2578893,7.7910295,4.590000000000002,5.0244594,False
3Y9Gx5llyC,1.8349319,7.368072,4.150000000000002,4.601502,False
3Y9Gx5llyC,1.528655,7.061795,3.7000000000000015,4.295225,False
3Y9Gx5llyC,1.3736033,6.9067435,2.379999999999999,4.1401734,False
3Y9Gx5llyC,1.3891549,6.922295,2.51,4.155725,False
3Y9Gx5llyC,1.5760055,7.1091456,4.070000000000001,4.3425756,False
3Y9Gx5llyC,1.9156475,7.4487877,4.640000000000001,4.6822176,False
3Y9Gx5llyC,2.3711724,7.9043126,4.93,5.1377425,False
3Y9Gx5llyC,2.7865214,8.319662,5.799999999999999,5.5530915,False
3Y9Gx5llyC,2.8519897,8.38513,6.02,5.61856,False
3Y9Gx5llyC,2.7389789,8.2721195,7.04,5.505549,False
3Y9Gx5llyC,2.7830153,8.316155,6.960000000000001,5.5495853,False
3Y9Gx5llyC,2.7112756,8.244415,7.007878787878787,5.4778457,False
3Y9Gx5llyC,1.4198408,6.952981,7.1036363636363635,4.186411,True
3Y9Gx5llyC,0.91271424,6.445854,7.199393939393939,3.6792843,True
3Y9Gx5llyC,0.39585376,5.928994,7.295151515151514,3.1624238,True
3Y9Gx5llyC,0.031674385,5.5648146,7.390909090909089,2.7982445,True
3Y9Gx5m31G,-1.7908051,4.08512,2.21,1.1471577,False
3Y9Gx5m31G,-0.28854537,5.5873804,2.860000000000001,2.6494174,False
3Y9Gx5m31G,-0.039254665,5.836671,3.01,2.898708,False
3Y9Gx5m31G,0.88113165,6.757057,2.8000000000000003,3.8190944,False
3Y9Gx5m31G,1.2206237,7.096549,2.84,4.1585865,False
3Y9Gx5m31G,1.2035091,7.0794344,3.2100000000000004,4.141472,False
3Y9Gx5m31G,1.2720673,7.147993,3.4800000000000004,4.21003,False
3Y9Gx5m31G,1.236316,7.1122417,3.5699999999999985,4.1742787,False
3Y9Gx5m31G,1.2032607,7.0791864,3.85,4.1412234,False
3Y9Gx5m31G,1.2063553,7.082281,4.28,4.144318,False
