16099;17464;16717;52478;64719;65032;16112;16378;52657;16101;12416;17830;64926;16370;20808;17120;49421;16098;12412;14956;13316;65538;16715;17833;13327;17474;15164;25862;19456;17089;9582;17489;51191;16382;53001;17102;16094;17832;17487;51858;17101;12230;18166;16100;38168;15362;4406
-49.49405;-30.78616;-54.45396;-158.04688;-54.721844;-55.48265;-43.34883;-54.95341;-121.85839;-50.693012;-12.859382;-20.86915;-57.63578;-34.507645;-75.579414;-54.923283;-58.555458;-49.38183;-13.342101;-23.840649;-16.302498;-58.09583;-46.64087;-48.254704;2.5071769;-32.98588;-21.560055;-95.190674;-43.712822;-39.238503;-2.3863776;-49.127686;7.5067797;-49.47599;-146.56177;-53.346565;-56.086;-38.651836;-54.372475;-6.088699;-42.908028;-3.6273444;-43.945126;-49.83438;-103.82773;-51.26583;-0.8327429
-49.784565;-31.654066;-54.98966;-159.24934;-55.184162;-55.484665;-42.89761;-55.323364;-122.459015;-50.53633;-13.289534;-20.74179;-56.867764;-34.14322;-75.83082;-59.924156;-59.00923;-49.620937;-12.996702;-24.22116;-16.7316;-58.24926;-48.30237;-48.54684;2.3530192;-33.871433;-22.054893;-95.66602;-46.362877;-39.68862;-2.552039;-48.624252;8.282457;-48.964237;-147.21269;-53.142967;-52.324806;-39.765236;-54.398373;-5.8782687;-42.388054;-3.8749874;-43.172432;-49.66306;-103.9529;-51.69893;-1.0320641
-50.08845;-32.41927;-55.108105;-159.4388;-55.452297;-55.478687;-42.472385;-55.57154;-123.23192;-50.49206;-13.728499;-21.672232;-57.106804;-34.792076;-76.06052;-57.09977;-58.401707;-50.144493;-13.280394;-24.517263;-16.68677;-59.804375;-47.39171;-48.827255;3.1548939;-33.843334;-22.520454;-95.77344;-46.186428;-39.993465;-2.4838192;-49.06308;9.80635;-49.1237;-147.60678;-53.22756;-51.21185;-39.393177;-54.604992;-6.265653;-42.23219;-4.6994686;-43.091595;-49.92344;-103.89452;-51.900978;-0.6751998
-50.06279;-31.598917;-54.965923;-159.3938;-55.898956;-55.475456;-42.54674;-55.819298;-123.62577;-50.92831;-14.275085;-22.6255;-56.776356;-34.544117;-76.54015;-57.554626;-58.7497;-50.07334;-13.691929;-24.102444;-15.594539;-60.503586;-46.72032;-48.19487;3.414432;-33.151833;-22.085531;-94.15342;-45.624516;-39.123405;-2.6895657;-49.67697;10.1754265;-49.340973;-147.63951;-53.376072;-51.905087;-39.96365;-54.869183;-6.5809307;-43.84316;-6.5520573;-42.69113;-50.11689;-104.100006;-52.007874;-0.578953
-50.23724;-30.26063;-55.355434;-159.3059;-56.74577;-55.478893;-42.286335;-55.90584;-123.71249;-51.141125;-15.035957;-23.402533;-57.54618;-35.19087;-76.119194;-56.636093;-58.923435;-50.079014;-13.914549;-23.623594;-15.278034;-60.036488;-46.552517;-47.44465;2.7949662;-32.97357;-21.447405;-95.411865;-46.526817;-39.959835;-2.3302052;-50.366383;12.246161;-49.52651;-147.88062;-53.46881;-49.463898;-40.812004;-55.076008;-6.6768622;-43.581062;-7.6763062;-43.013016;-50.158203;-104.253174;-51.759922;-1.2072412
-50.220245;-28.125353;-55.1091;-159.6278;-56.807755;-55.4813;-42.396202;-56.277363;-123.92889;-51.263134;-14.7106695;-24.936161;-57.058414;-34.02145;-75.09949;-57.339333;-59.043896;-50.213863;-14.551214;-24.087006;-15.260151;-60.502808;-46.09504;-46.767338;3.0248594;-32.621178;-21.96407;-94.69839;-45.18533;-40.01915;-2.2350683;-50.862114;13.145129;-49.445007;-148.2647;-53.399643;-45.746162;-41.201515;-55.076996;-7.489566;-44.405357;-9.2680025;-43.626297;-50.410255;-104.46931;-51.72641;-1.2003424
-50.22699;-28.422396;-54.324863;-160.02354;-56.69577;-55.496437;-42.376007;-56.219738;-125.01794;-51.371914;-14.489117;-25.996283;-57.447903;-33.672825;-74.544945;-57.017765;-58.88364;-50.15273;-15.058343;-24.29157;-15.188984;-61.683144;-46.17557;-46.571125;3.1551478;-32.198154;-22.590357;-95.965454;-45.18864;-39.910435;-2.2443178;-50.952156;12.557914;-49.405075;-149.02524;-53.55454;-45.073948;-41.59222;-55.172466;-8.430615;-44.890194;-10.429755;-44.32526;-50.678116;-104.58237;-46.55088;-0.111154035
-49.941677;-28.491102;-54.072105;-159.91785;-58.498528;-55.49731;-42.09554;-55.753548;-125.61834;-51.45592;-14.734045;-26.961761;-56.792126;-32.788612;-74.456795;-54.62629;-58.95871;-49.671764;-15.344122;-24.61409;-15.630329;-60.705143;-45.818512;-46.3611;3.716176;-32.005886;-22.915947;-94.985435;-44.788433;-39.86972;-2.423285;-50.687527;11.803978;-49.367157;-149.53056;-53.281033;-45.84139;-40.915855;-54.854683;-8.078905;-45.26349;-10.073259;-44.70496;-50.744484;-104.60429;-48.855648;0.871907
-49.855846;-29.323265;-54.183514;-160.29617;-59.273155;-55.49289;-41.00781;-55.51813;-125.708145;-51.37305;-14.45388;-27.256472;-56.717556;-31.13841;-75.02446;-55.07627;-59.16926;-49.334496;-17.70842;-26.297125;-15.4926605;-60.739697;-45.834515;-47.024506;2.7814257;-31.73121;-25.658146;-96.041245;-44.9974;-38.38374;-2.550945;-50.556923;14.804361;-49.356007;-151.11351;-53.306805;-47.172844;-42.2646;-54.431515;-6.6541414;-44.492794;-8.481132;-45.51678;-50.608505;-104.35654;-50.41473;0.6929728
-49.98708;-29.69525;-54.43017;-160.50218;-59.555874;-55.480595;-41.65469;-55.34963;-126.42963;-51.481014;-18.097818;-27.644896;-56.49402;-30.488695;-75.8896;-56.329857;-58.922836;-49.56636;-17.631298;-26.034565;-15.933586;-60.60599;-46.495598;-48.49615;1.3073092;-32.75991;-25.151814;-96.51944;-44.936707;-38.904533;-2.9765167;-50.673172;14.899889;-49.49629;-151.9308;-53.380505;-49.158146;-42.100838;-53.848965;-6.403654;-44.82232;-9.27075;-46.206516;-50.758183;-104.09933;-51.042747;0.48416224
-50.099075;-30.356579;-54.338894;-161.2006;-59.926838;-55.472332;-43.230186;-55.300877;-126.625084;-51.63951;-19.146276;-27.874884;-56.95147;-30.25707;-76.246;-57.07275;-58.784748;-49.806274;-16.848228;-26.207382;-15.857092;-60.474712;-46.372913;-48.328426;1.0144465;-33.52576;-25.175322;-97.325714;-44.922375;-39.59671;-2.68502;-50.811256;16.536957;-49.46811;-150.94992;-53.513866;-49.86258;-41.927483;-53.69171;-5.52249;-45.04618;-8.385478;-46.734947;-50.84981;-104.0121;-51.396084;0.42835897
-50.27341;-30.311037;-54.71355;-161.25632;-60.44637;-55.437202;-43.142136;-55.440296;-126.71371;-51.923576;-22.549143;-27.803432;-58.261044;-30.087498;-76.53825;-55.464935;-59.050133;-49.935337;-16.473232;-26.215311;-16.433393;-60.156387;-46.665585;-49.27642;0.21244167;-33.85209;-24.82236;-98.822914;-46.38053;-40.291607;-2.5728786;-51.27855;16.436096;-49.9843;-148.723;-53.78984;-48.903477;-41.485954;-53.84113;-5.9802833;-45.63449;-6.45364;-46.94246;-51.002575;-104.283875;-52.25472;0.55343175
