Date,3Y9Gx5WvKL,3Y9Gx5WvKM,3Y9Gx5XCNB,3Y9Gx5XCNC,3Y9Gx5XCNE,3Y9Gx5XCNG,3Y9Gx5XCNI,3Y9Gx5XCNJ,3Y9Gx5XCNM,3Y9Gx5XCNP,3Y9Gx5XCNQ,3Y9Gx5XCNW,3Y9Gx5XTQE,3Y9Gx5XTQF,3Y9Gx5XTQG,3Y9Gx5XTQJ,3Y9Gx5XTQK,3Y9Gx5XTQM,3Y9Gx5XTQU,3Y9Gx5XTQV,3Y9Gx5XkTJ,3Y9Gx5XkTK,3Y9Gx5XkTL,3Y9Gx5XkTP,3Y9Gx5XkTR,3Y9Gx5XkTW
2015-04-12,1.7199999999999998,0.79,1.8749999999999993,1.0899999999999999,0.6749999999999998,0.9649999999999999,-0.735,-0.9349999999999994,0.33,0.7650000000000002,-0.5099999999999999,-0.4599999999999995,0.5399999999999999,-0.29500000000000004,2.7649999999999997,1.3749999999999998,-0.3900000000000007,-0.635,-0.7599999999999999,-0.845,5.145,1.095,1.8249999999999997,-0.17999999999999944,2.025,-3.5549999999999993
2015-04-18,1.24,0.49,1.8249999999999995,1.07,0.825,1.2149999999999999,-1.5250000000000001,-1.3249999999999995,-0.2499999999999999,0.5750000000000003,-1.2099999999999997,-0.21999999999999909,0.3399999999999998,-0.4049999999999999,2.775,1.565,0.6299999999999998,-1.265,-1.16,-2.135,4.914999999999999,1.8450000000000002,2.0749999999999997,-1.7799999999999998,2.035,-3.3849999999999993
2015-04-24,1.0500000000000003,0.5000000000000002,1.3300000000000003,0.4600000000000004,0.9,1.335,-1.8449999999999998,-1.6199999999999997,-0.8249999999999997,0.30500000000000027,-1.8299999999999994,-0.40499999999999947,0.285,-0.6949999999999996,2.805,1.615,1.5099999999999998,-1.8949999999999996,-1.6049999999999998,-3.0699999999999994,4.624999999999999,2.155,2.215,-2.375,1.8450000000000002,-3.5349999999999997
2015-04-30,1.1500000000000001,0.8200000000000002,0.39000000000000046,-0.7399999999999994,0.9,1.3250000000000002,-1.6949999999999998,-1.8199999999999998,-1.3949999999999996,-0.04499999999999979,-2.369999999999999,-1.0149999999999995,0.3750000000000001,-1.1649999999999996,2.855,1.525,2.25,-2.5249999999999995,-2.0949999999999998,-3.6499999999999995,4.275,2.0249999999999995,2.245,-1.9649999999999999,1.4550000000000003,-4.005
2015-05-06,1.6300000000000003,0.7099999999999999,-0.18999999999999917,-1.7149999999999994,0.9300000000000002,1.0750000000000004,-1.7200000000000002,-1.8700000000000003,-1.7349999999999997,-0.3649999999999999,-1.9949999999999992,-1.2149999999999996,-0.019999999999999796,-1.6599999999999997,2.6400000000000006,1.3199999999999998,2.6500000000000004,-3.0549999999999993,-2.405,-3.874999999999999,3.915000000000001,2.205,2.295,-1.9599999999999997,1.2350000000000005,-4.075
2015-05-12,2.49,0.1699999999999997,-0.40999999999999936,-2.4649999999999994,0.9900000000000002,0.5850000000000001,-1.92,-1.7700000000000002,-1.8449999999999995,-0.6549999999999999,-0.7049999999999994,-1.0049999999999997,-0.8999999999999999,-2.1799999999999997,2.1599999999999997,1.0,2.7100000000000004,-3.4849999999999994,-2.5349999999999993,-3.7449999999999997,3.5450000000000004,2.6950000000000003,2.365,-2.3599999999999994,1.1850000000000005,-3.7450000000000006
2015-05-18,2.26,0.21999999999999986,-0.9799999999999993,-2.435,0.7150000000000001,0.2500000000000003,-1.71,-2.0550000000000006,-1.9650000000000003,-0.8300000000000001,0.3650000000000002,-1.0899999999999999,-1.4,-2.46,1.6549999999999998,0.7800000000000001,2.5600000000000005,-3.945,-2.81,-3.9199999999999995,2.81,2.7500000000000004,2.39,-1.9049999999999998,0.8700000000000002,-3.6550000000000002
2015-05-24,0.9399999999999994,0.8600000000000003,-1.8999999999999997,-1.6250000000000002,0.10499999999999991,0.07000000000000031,-1.09,-2.7250000000000005,-2.095,-0.8900000000000001,1.2149999999999999,-1.47,-1.5199999999999998,-2.4999999999999996,1.125,0.6600000000000001,2.2,-4.4350000000000005,-3.2300000000000004,-4.400000000000001,1.7100000000000002,2.37,2.37,-0.5949999999999995,0.2899999999999999,-3.8050000000000006
2015-05-30,0.125,1.1999999999999997,-2.32,-1.4900000000000002,-0.11999999999999988,-0.05999999999999968,-0.6500000000000001,-2.075,-1.9950000000000003,-0.775,1.9449999999999996,-0.8500000000000001,-1.6699999999999997,-2.83,0.8099999999999999,0.77,2.0000000000000004,-4.515000000000001,-3.335,-4.285,1.09,2.1650000000000005,2.51,0.009999999999999787,-0.01999999999999999,-3.4700000000000006
2015-06-05,-0.1849999999999996,1.2399999999999998,-2.24,-2.030000000000001,0.04000000000000022,-0.13999999999999976,-0.38999999999999996,-0.10499999999999984,-1.665,-0.48500000000000015,2.5549999999999997,0.7699999999999998,-1.85,-3.4499999999999997,0.71,1.1099999999999999,1.9600000000000004,-4.1850000000000005,-3.1250000000000004,-3.5750000000000006,0.95,2.1350000000000007,2.8099999999999996,-0.09000000000000058,-0.05999999999999994,-2.6500000000000004
2015-06-11,-0.35999999999999965,1.0449999999999997,-1.5900000000000003,-1.4350000000000003,0.10500000000000004,-0.09499999999999995,-1.1102230246251565e-16,1.2650000000000001,-1.5100000000000002,-0.5250000000000002,3.0299999999999994,1.565,-2.07,-3.5299999999999994,0.76,1.475,1.8800000000000003,-3.865000000000001,-3.08,-2.8050000000000006,0.9399999999999997,1.8199999999999998,2.9949999999999997,-0.18500000000000083,-0.11499999999999995,-2.45
2015-06-17,-0.3999999999999997,0.6149999999999998,-0.3700000000000005,0.29499999999999993,0.07499999999999993,0.07500000000000001,0.5199999999999996,2.035,-1.5300000000000005,-0.8950000000000002,3.3699999999999997,1.5349999999999997,-2.33,-3.07,0.96,1.8649999999999998,1.76,-3.555000000000001,-3.2,-1.975,1.0599999999999998,1.22,3.065,-0.2750000000000008,-0.185,-2.87
2015-06-23,-0.6149999999999994,-0.04999999999999993,0.8399999999999994,1.6749999999999994,0.024999999999999977,0.26,0.855,2.629999999999999,-1.23,-1.015,4.065,1.915,-2.7,-2.6199999999999997,1.04,2.2949999999999995,1.7800000000000002,-2.9600000000000004,-3.145,-1.645,1.2249999999999996,0.9299999999999999,3.2299999999999995,-0.3850000000000002,-0.01000000000000005,-2.725
2015-06-29,-1.0049999999999992,-0.9499999999999997,2.0399999999999996,2.704999999999999,-0.04499999999999997,0.45999999999999996,1.005,3.049999999999999,-0.6099999999999998,-0.8849999999999997,5.115000000000001,2.705,-3.18,-2.18,0.9999999999999999,2.7649999999999992,1.9400000000000004,-2.08,-2.9149999999999996,-1.815,1.435,0.95,3.4899999999999998,-0.5150000000000001,0.41000000000000003,-2.0149999999999997
2015-07-05,-1.8849999999999996,-1.2424999999999995,2.8574999999999995,3.2724999999999995,-0.14999999999999997,0.7849999999999999,1.2525,3.444999999999999,-0.2899999999999999,-0.8274999999999999,5.2200000000000015,3.0300000000000002,-3.215,-1.9400000000000002,1.0025,3.1424999999999996,2.0074999999999994,-1.455,-2.8575,-2.255,1.5025000000000004,0.7250000000000001,3.6374999999999997,-0.46749999999999986,0.655,-1.7649999999999997
2015-07-11,-3.255000000000001,-0.9274999999999993,3.2924999999999995,3.3774999999999995,-0.29,1.235,1.5975000000000001,3.8149999999999986,-0.27000000000000024,-0.8424999999999999,4.38,2.89,-2.8049999999999997,-1.9000000000000001,1.0474999999999999,3.4275,1.9825,-1.0850000000000002,-2.9725,-2.965,1.4275000000000002,0.2550000000000002,3.6724999999999994,-0.2424999999999997,0.725,-1.975
2015-07-17,-3.365000000000001,-0.9549999999999993,3.559999999999999,3.2649999999999992,-0.19000000000000003,1.58,1.6400000000000003,4.785,0.01999999999999963,-0.845,3.8149999999999995,2.665,-2.165,-1.7300000000000004,1.2750000000000001,3.665,2.1999999999999993,-0.605,-2.9,-3.4449999999999994,1.6150000000000002,-0.07999999999999981,3.5250000000000004,-0.5649999999999995,1.01,-2.4350000000000005
2015-07-23,-2.2150000000000003,-1.3249999999999995,3.66,2.934999999999999,0.15000000000000005,1.82,1.3800000000000001,6.355,0.5799999999999998,-0.835,3.525,2.355,-1.295,-1.4300000000000004,1.685,3.855,2.6599999999999997,-0.014999999999999986,-2.64,-3.6950000000000003,2.0650000000000004,-0.2799999999999998,3.195,-1.4349999999999996,1.51,-3.1450000000000005
2015-07-29,-1.755,-1.5300000000000002,3.655,2.9449999999999994,0.2,1.8900000000000001,1.0850000000000002,7.075,0.8249999999999996,-0.8550000000000001,3.3599999999999994,2.710000000000001,-0.9350000000000002,-1.1200000000000006,1.8900000000000001,3.915,2.9649999999999994,0.19499999999999987,-2.51,-3.7849999999999997,2.1249999999999996,-0.5049999999999998,2.875,-1.7,1.9,-3.5250000000000004
2015-08-04,-1.9850000000000003,-1.5700000000000005,3.545,3.295,-0.04000000000000001,1.7899999999999998,0.7549999999999999,6.945,0.7549999999999994,-0.9050000000000001,3.3199999999999994,3.7300000000000004,-1.0850000000000006,-0.8,1.8900000000000001,3.8449999999999998,3.1149999999999998,0.024999999999999738,-2.51,-3.7149999999999994,1.7949999999999995,-0.7549999999999999,2.565,-1.36,2.18,-3.5750000000000006
2015-08-10,-2.105,-1.6200000000000003,3.4650000000000003,3.105,-0.14499999999999996,1.6,0.6849999999999998,6.095000000000001,0.8849999999999996,-0.6700000000000002,3.1349999999999993,4.01,-0.7850000000000007,-0.4949999999999999,1.87,3.8150000000000004,3.289999999999999,0.14500000000000002,-2.5000000000000004,-3.67,1.6649999999999998,-0.9249999999999998,2.44,-0.8600000000000003,2.195,-3.63
2015-08-16,-2.115,-1.6800000000000004,3.415,2.3749999999999996,-0.11499999999999998,1.32,0.875,4.524999999999999,1.2149999999999999,-0.14999999999999994,2.8049999999999997,3.5499999999999994,-0.03500000000000054,-0.20499999999999977,1.83,3.825,3.4899999999999993,0.5550000000000002,-2.4800000000000004,-3.65,1.7349999999999999,-1.015,2.5000000000000004,-0.2000000000000003,1.9450000000000003,-3.69
2015-08-22,-2.0966666666666667,-1.7983333333333333,3.1216666666666666,1.9033333333333335,-0.065,1.2233333333333336,1.0016666666666667,3.6499999999999995,1.02,-0.059999999999999894,2.1483333333333334,2.8249999999999997,0.7733333333333328,0.058333333333333404,1.875,3.935,3.4749999999999996,0.5266666666666668,-2.685,-3.710000000000001,1.8316666666666666,-0.9216666666666666,2.6100000000000003,0.15166666666666656,1.5833333333333337,-3.836666666666667
2015-08-28,-2.05,-1.9749999999999996,2.585,1.6899999999999997,0.005000000000000015,1.3100000000000005,1.065,3.4699999999999998,0.30000000000000016,-0.39999999999999997,1.165,1.8350000000000002,1.6399999999999997,0.29499999999999993,2.005,4.1450000000000005,3.245,0.06000000000000022,-3.115,-3.85,1.955,-0.6449999999999999,2.77,0.195,1.1100000000000003,-4.069999999999999
2015-09-03,-1.8849999999999998,-2.2424999999999997,2.0774999999999997,1.5324999999999998,0.04000000000000002,1.6450000000000005,1.3025,3.6749999999999994,-0.5599999999999999,-0.8075,0.31500000000000067,1.0950000000000006,2.1149999999999998,0.43499999999999983,1.9875,4.4375,2.9724999999999993,-0.5849999999999997,-3.5725,-4.135000000000001,1.9274999999999998,-0.36,3.0625,0.10750000000000012,0.5700000000000005,-3.8850000000000002
2015-09-09,-1.6016666666666668,-2.6008333333333327,1.5991666666666666,1.430833333333333,0.04000000000000003,2.2283333333333335,1.7141666666666664,4.265,-1.5599999999999996,-1.2825,-0.40166666666666623,0.6050000000000004,2.1983333333333337,0.4783333333333333,1.8225000000000002,4.8125,2.6574999999999993,-1.4083333333333332,-4.0575,-4.565,1.749166666666667,-0.06666666666666674,3.4875,-0.11083333333333314,-0.03666666666666624,-3.281666666666667
2015-09-15,-1.2000000000000002,-3.0499999999999994,1.1500000000000001,1.3849999999999998,0.0050000000000000305,3.0600000000000005,2.3000000000000003,5.24,-2.7,-1.8250000000000004,-0.9849999999999998,0.365000000000001,1.89,0.4249999999999998,1.5100000000000002,5.2700000000000005,2.3,-2.4099999999999997,-4.57,-5.140000000000001,1.4200000000000002,0.23499999999999996,4.045000000000001,-0.45999999999999985,-0.7099999999999996,-2.2600000000000002
2015-09-21,-0.6800000000000002,-3.5899999999999994,0.73,1.3949999999999998,-0.065,4.140000000000001,3.06,6.6000000000000005,-3.9800000000000004,-2.4350000000000005,-1.435,0.375000000000001,1.1899999999999997,0.27499999999999986,1.05,5.8100000000000005,1.9,-3.59,-5.110000000000001,-5.859999999999999,0.9400000000000001,0.5449999999999999,4.735,-0.9399999999999997,-1.4499999999999997,-0.8200000000000005
2015-09-27,-0.2900000000000006,-3.83,0.16000000000000025,1.1649999999999998,-1.734723475976807e-18,4.619999999999999,3.295,7.759999999999999,-4.56,-2.5349999999999997,-1.9900000000000002,-0.17999999999999955,0.8999999999999998,0.43999999999999995,0.9150000000000003,5.81,1.5550000000000004,-3.795,-5.275000000000001,-6.065,0.19499999999999995,0.5349999999999997,4.915,-1.7999999999999996,-1.895,0.02999999999999936
2015-10-03,-0.03000000000000047,-3.7700000000000005,-0.5599999999999997,0.6949999999999998,0.20000000000000004,4.499999999999999,3.0049999999999994,8.719999999999999,-4.4399999999999995,-2.125,-2.6500000000000004,-1.2999999999999998,1.0200000000000002,0.9200000000000003,1.1050000000000002,5.269999999999999,1.2650000000000001,-3.024999999999999,-5.065000000000001,-5.755000000000001,-0.8150000000000002,0.20499999999999977,4.585,-3.0399999999999996,-2.045,0.28999999999999937
2015-10-09,0.08499999999999933,-4.035,-1.0399999999999994,0.2750000000000002,0.17999999999999994,4.57,2.8549999999999995,10.2,-4.26,-1.81,-2.6849999999999996,-1.7000000000000004,0.8200000000000002,0.6900000000000001,1.0850000000000004,4.735,0.455,-2.5449999999999995,-4.725000000000001,-5.4350000000000005,-0.9849999999999993,0.10000000000000009,4.175000000000001,-3.29,-2.02,0.6149999999999995
2015-10-15,0.05499999999999958,-4.625,-1.2799999999999994,-0.09499999999999964,-0.060000000000000074,4.830000000000001,2.8449999999999998,12.199999999999998,-4.0200000000000005,-1.5900000000000005,-2.095,-1.3800000000000006,0.30000000000000004,-0.24999999999999994,0.855,4.205,-0.8750000000000001,-2.3549999999999995,-4.255000000000001,-5.105,-0.31499999999999906,0.22000000000000008,3.685000000000001,-2.55,-1.8200000000000003,1.005
2015-10-21,0.06666666666666665,-4.921666666666667,-1.7916666666666663,-0.5883333333333332,-0.215,4.826666666666668,2.7483333333333335,14.234999999999998,-3.700000000000001,-1.5450000000000008,-1.863333333333333,-1.1300000000000006,0.261666666666667,-0.968333333333333,0.6599999999999999,3.715,-1.4399999999999997,-1.6516666666666664,-3.770000000000001,-4.370000000000002,0.018333333333333646,0.15166666666666667,3.1000000000000005,-2.336666666666667,-1.5583333333333338,1.1966666666666665
2015-10-27,0.12000000000000022,-4.925,-2.5749999999999997,-1.205,-0.2849999999999999,4.560000000000001,2.5650000000000004,16.305,-3.3000000000000007,-1.6750000000000007,-1.99,-0.9500000000000004,0.7050000000000003,-1.4649999999999996,0.49999999999999994,3.265,-1.2399999999999993,-0.43500000000000005,-3.270000000000001,-3.230000000000001,0.014999999999999902,-0.10499999999999994,2.420000000000001,-2.6500000000000012,-1.2350000000000003,1.1899999999999997
2015-11-02,0.3700000000000001,-4.01,-3.204999999999999,-1.7999999999999998,-0.43,3.9300000000000006,2.250000000000001,17.8,-2.8750000000000013,-1.6500000000000004,-2.145,-1.0600000000000003,0.5549999999999999,-1.88,0.41000000000000003,2.61,-0.8649999999999998,0.03499999999999981,-2.835000000000001,-2.2500000000000004,0.0749999999999997,-0.4349999999999999,1.660000000000001,-2.4600000000000004,-1.08,0.92
2015-11-08,0.8166666666666668,-2.176666666666666,-3.6816666666666666,-2.373333333333333,-0.6499999999999999,2.9366666666666674,1.8033333333333337,18.720000000000002,-2.425000000000001,-1.4700000000000002,-2.3283333333333327,-1.4600000000000002,-0.18833333333333357,-2.2133333333333334,0.39,1.75,-0.31499999999999995,-0.24166666666666775,-2.4650000000000007,-1.4300000000000013,0.19833333333333303,-0.8383333333333333,0.8200000000000006,-1.7666666666666673,-1.0933333333333337,0.3866666666666668
2015-11-14,0.7749999999999999,-1.045,-3.9150000000000005,-2.77,-0.7599999999999999,1.9000000000000004,1.5500000000000005,19.245000000000005,-1.6450000000000002,-1.0000000000000002,-2.5549999999999997,-1.4499999999999997,-0.52,-2.455,0.525,0.8750000000000002,-0.04000000000000048,0.2699999999999999,-1.8850000000000002,-0.3150000000000006,0.33499999999999963,-1.35,-0.06999999999999951,-1.0950000000000004,-0.9400000000000002,-0.2299999999999997
2015-11-20,0.2449999999999996,-0.6150000000000008,-3.905,-2.9899999999999998,-0.7599999999999999,0.8200000000000004,1.4900000000000002,19.375,-0.5349999999999999,-0.23999999999999988,-2.825,-1.0299999999999996,-0.4399999999999998,-2.605,0.8150000000000001,-0.014999999999999986,-0.040000000000000424,1.5700000000000003,-1.0950000000000002,1.095,0.48499999999999943,-1.9700000000000002,-1.0099999999999998,-0.4450000000000005,-0.6199999999999999,-0.9299999999999998
2015-11-26,-5.551115123125783e-16,-0.45000000000000046,-3.8449999999999998,-2.9299999999999997,-0.6849999999999999,0.29500000000000004,1.7399999999999998,19.325,0.01000000000000012,-0.01000000000000005,-2.6149999999999998,-0.4099999999999996,-0.5349999999999998,-3.19,0.8900000000000001,-0.5300000000000001,-0.20000000000000032,2.095,-0.6599999999999999,1.5400000000000003,1.0749999999999997,-2.3700000000000006,-1.6,0.09999999999999967,-0.3999999999999999,-1.1450000000000002
2015-12-02,0.03999999999999929,-0.550000000000001,-3.735,-2.59,-0.535,0.32499999999999996,2.2999999999999994,19.095000000000002,-0.009999999999999981,-0.31000000000000005,-1.9249999999999996,0.41000000000000025,-0.8049999999999998,-4.210000000000001,0.75,-0.6699999999999999,-0.5200000000000005,1.845,-0.5799999999999998,1.0199999999999998,2.105,-2.55,-1.84,0.5399999999999999,-0.2799999999999999,-0.8749999999999999
2015-12-08,-0.03000000000000075,-0.4700000000000013,-4.335,-2.8649999999999998,-0.41000000000000036,0.44500000000000006,2.7649999999999992,19.225,-0.18500000000000005,-0.8100000000000002,-1.8499999999999999,1.1799999999999997,-0.45999999999999974,-4.529999999999999,0.6199999999999999,-0.6099999999999999,-0.6750000000000005,1.55,-0.6449999999999999,0.825,2.2000000000000006,-2.6899999999999995,-1.875,0.18000000000000005,-0.3200000000000001,-1.025
2015-12-14,-0.21000000000000024,-0.21000000000000074,-5.645000000000001,-3.755,-0.3100000000000003,0.655,3.1349999999999993,19.715,-0.5150000000000001,-1.5100000000000002,-2.39,1.8999999999999995,0.5000000000000008,-4.15,0.4999999999999999,-0.3499999999999998,-0.6650000000000003,1.21,-0.8550000000000001,0.9550000000000004,1.3599999999999999,-2.79,-1.7049999999999998,-0.98,-0.5200000000000002,-1.5950000000000002
2015-12-20,0.30500000000000027,0.47499999999999964,-6.2,-4.16,-0.020000000000000157,0.8799999999999999,3.58,19.825,-1.1800000000000002,-2.15,-2.1950000000000003,2.509999999999999,0.3350000000000001,-3.855,0.5299999999999999,-0.2949999999999998,-1.0599999999999996,-0.0800000000000002,-1.225,0.42000000000000004,0.845,-2.795,-1.5200000000000002,-0.7649999999999997,-0.9200000000000002,-2.18
2015-12-26,1.5150000000000001,1.5850000000000002,-5.999999999999999,-4.08,0.45999999999999985,1.12,4.1000000000000005,19.555000000000003,-2.1799999999999997,-2.7299999999999995,-1.2649999999999997,3.009999999999999,-0.9550000000000001,-3.6449999999999996,0.7099999999999999,-0.44500000000000006,-1.8599999999999994,-2.3200000000000003,-1.7550000000000001,-0.7800000000000002,0.6550000000000001,-2.7050000000000005,-1.3200000000000003,0.8250000000000006,-1.5200000000000002,-2.7800000000000002
2016-01-01,1.8099999999999998,1.08,-5.824999999999999,-4.01,0.9049999999999997,1.3249999999999997,4.215,19.41,-2.76,-3.0,-0.7549999999999999,3.4199999999999995,-1.8800000000000003,-3.295,0.8499999999999999,-0.5050000000000001,-2.5299999999999994,-3.6100000000000003,-1.9749999999999996,-1.335,0.4000000000000002,-2.6800000000000006,-1.2000000000000002,1.265,-1.77,-3.0650000000000004
2016-01-07,1.1899999999999995,-1.04,-5.674999999999999,-3.95,1.3149999999999997,1.4949999999999999,3.9250000000000003,19.39,-2.919999999999999,-2.9599999999999995,-0.6649999999999999,3.74,-2.4400000000000004,-2.805,0.9499999999999997,-0.4750000000000001,-3.07,-3.9499999999999997,-1.8849999999999996,-1.2449999999999997,0.08000000000000007,-2.7200000000000006,-1.1600000000000001,0.5549999999999995,-1.67,-3.0349999999999997
2016-01-13,0.9099999999999996,-2.385,-5.915000000000001,-4.145,1.5749999999999997,1.46,3.9300000000000006,19.585,-2.994999999999999,-2.9299999999999997,-0.665,4.414999999999999,-2.2849999999999993,-2.5150000000000006,0.8799999999999998,-0.5599999999999999,-3.2049999999999996,-5.01,-1.7749999999999995,-1.0199999999999998,-0.29999999999999993,-2.6350000000000002,-1.165,0.07500000000000001,-1.5499999999999998,-3.07
2016-01-19,0.9699999999999996,-2.955,-6.545,-4.595000000000001,1.685,1.22,4.23,19.994999999999997,-2.985,-2.9099999999999997,-0.7550000000000001,5.445000000000001,-1.4149999999999991,-2.4250000000000007,0.6399999999999999,-0.7600000000000001,-2.9350000000000005,-6.789999999999999,-1.6449999999999996,-0.6599999999999999,-0.74,-2.4250000000000003,-1.215,-0.17500000000000016,-1.4099999999999997,-3.17
2016-01-25,1.5499999999999998,-3.0599999999999996,-6.63,-5.35,1.4049999999999998,1.25,4.435,20.2,-2.4399999999999995,-3.115,-0.4299999999999998,5.285,-1.5149999999999997,-2.0600000000000005,0.21,-0.6749999999999998,-2.6450000000000005,-8.13,-2.1499999999999995,-0.4800000000000001,-1.3850000000000002,-2.115,-1.0699999999999998,0.33500000000000013,-1.9749999999999996,-3.935
2016-01-31,2.65,-2.6999999999999997,-6.170000000000001,-6.41,0.7349999999999998,1.55,4.545,20.2,-1.3599999999999999,-3.5450000000000004,0.31000000000000005,3.9349999999999996,-2.5849999999999995,-1.42,-0.41000000000000003,-0.3049999999999997,-2.335,-9.030000000000001,-3.29,-0.48000000000000054,-2.2350000000000003,-1.7049999999999996,-0.7299999999999999,1.6050000000000006,-3.2450000000000006,-5.364999999999998
