Date,3m8ox52Pxs,3m8ox52Pxx,3m8ox52Pxy,3m8ox52Py3,3m8ox52h0o,3m8ox52h0p,3m8ox52h0r,3m8ox52h0u,3m8ox52h0z,3m8ox52h10,3m8ox52h14,3m8ox52h15,3m8ox52y3s,3m8ox52y3t,3m8ox52y3w,3m8ox52y41,3m8ox52y42,3m8ox53F6t,3m8ox53F6w,3m8ox53F6x,3m8ox53F7A
2015-08-31,2.4350000000000005,0.8549999999999998,-1.34,0.44499999999999995,3.105,0.6425000000000001,4.98,3.0925000000000002,3.8675,1.2325,-2.0975,-0.18,4.285,5.1425,4.080000000000001,-1.2175000000000007,-0.16000000000000017,0.5700000000000003,-0.915,-1.045,3.4475000000000007
2015-09-06,2.47,1.2549999999999997,-1.3450000000000004,0.505,3.4800000000000004,0.585,4.595,3.24,3.095,1.3449999999999998,-1.8850000000000002,-0.10999999999999996,3.8750000000000004,5.1049999999999995,3.8550000000000013,0.1499999999999988,0.3699999999999998,0.2350000000000002,-1.0550000000000002,-3.424999999999999,3.2600000000000002
2015-09-12,2.37,1.4049999999999998,-1.3150000000000004,0.7150000000000001,3.9600000000000004,0.515,3.7849999999999997,3.1999999999999997,1.5650000000000002,1.2750000000000001,-1.7750000000000001,0.06999999999999998,3.2650000000000006,4.995,4.405000000000002,1.6099999999999994,0.6699999999999999,-0.6549999999999999,-1.7250000000000005,-5.874999999999998,3.0199999999999996
2015-09-18,2.1799999999999997,1.5500000000000007,-1.245,0.77,4.065,0.42,3.1999999999999997,3.1649999999999996,0.7400000000000003,0.8350000000000002,-1.7750000000000001,0.06499999999999989,2.6450000000000005,4.655,3.2950000000000013,2.3499999999999996,0.6549999999999999,-1.2849999999999995,-1.9400000000000002,-7.2399999999999975,2.84
2015-09-24,1.9,1.6900000000000004,-1.135,0.6699999999999999,3.7950000000000004,0.29999999999999993,2.8400000000000007,3.1349999999999993,0.6200000000000002,0.024999999999999953,-1.8850000000000002,-0.12500000000000022,2.0149999999999997,4.085,0.5250000000000001,2.3699999999999997,0.3249999999999999,-1.6549999999999994,-1.7000000000000002,-7.519999999999998,2.7199999999999998
2015-09-30,1.68,1.745,-1.0749999999999997,0.7349999999999999,3.355,0.12999999999999984,2.66,3.0949999999999993,0.7150000000000001,-0.13500000000000006,-1.965,-0.20000000000000012,1.4949999999999999,3.44,0.2100000000000002,2.58,0.47999999999999987,-1.7549999999999992,-1.885,-7.724999999999999,2.61
2015-10-06,1.52,1.7149999999999999,-1.065,0.965,2.745,-0.09000000000000012,2.6600000000000006,3.045,1.025,0.35500000000000004,-2.015,-0.15999999999999998,1.085,2.72,2.35,2.98,1.1199999999999999,-1.5849999999999995,-2.4949999999999997,-7.8549999999999995,2.51
2015-10-12,1.23,1.9149999999999998,-0.8899999999999997,1.3550000000000002,2.575,-0.32499999999999996,2.5300000000000002,2.925,1.295,0.5599999999999999,-2.255,-0.10499999999999984,1.5500000000000005,2.2400000000000007,3.3149999999999995,3.1199999999999997,1.42,-0.7649999999999999,-2.9699999999999993,-7.81,2.45
2015-10-18,0.81,2.3449999999999998,-0.5499999999999997,1.9050000000000002,2.845,-0.575,2.2699999999999996,2.735,1.5249999999999997,0.4799999999999999,-2.6849999999999996,-0.03499999999999987,2.890000000000001,2.000000000000001,3.104999999999999,3.0,1.3799999999999997,0.7049999999999998,-3.309999999999999,-7.590000000000001,2.43
2015-10-24,0.23000000000000015,2.59,-0.49000000000000005,2.28,2.9050000000000007,-0.7549999999999997,2.0399999999999996,2.2000000000000006,1.245,0.1599999999999999,-3.13,-0.02499999999999991,3.4749999999999996,1.4900000000000002,3.399999999999999,2.3600000000000003,0.7149999999999997,1.3399999999999992,-4.625,-6.2650000000000015,2.37
2015-10-30,-0.5099999999999998,2.65,-0.71,2.4799999999999995,2.7550000000000003,-0.8649999999999995,1.8399999999999996,1.3200000000000003,0.45499999999999985,-0.40000000000000013,-3.59,-0.07499999999999996,3.3049999999999993,0.7100000000000002,4.199999999999999,1.2000000000000002,-0.5750000000000002,1.1399999999999988,-6.915,-3.8350000000000013,2.2700000000000005
2015-11-05,-0.9399999999999998,3.355,-1.5850000000000004,2.8749999999999996,2.43,-1.0299999999999998,2.4549999999999996,0.9600000000000005,0.375,-0.5049999999999998,-3.795,-0.059999999999999935,3.4049999999999994,0.5300000000000004,5.035000000000001,0.7500000000000002,-1.1999999999999997,1.6999999999999988,-7.789999999999999,-1.6400000000000006,2.3050000000000006
2015-11-11,-1.0599999999999998,4.705,-3.1150000000000007,3.465,1.93,-1.2499999999999998,3.885,1.1200000000000006,1.0050000000000006,-0.1549999999999998,-3.745,0.020000000000000073,3.7749999999999995,0.9500000000000002,5.905,1.0100000000000005,-1.1599999999999997,3.019999999999999,-7.25,0.31999999999999995,2.475
2015-11-17,-1.245,5.165000000000001,-3.9299999999999993,2.9299999999999997,1.705,-1.7599999999999998,4.705,1.15,1.4050000000000005,-0.20499999999999988,-3.2350000000000003,-0.3000000000000002,3.224999999999999,1.5150000000000001,6.705,1.0250000000000001,-1.17,3.3049999999999993,-6.299999999999999,1.3000000000000003,2.2950000000000004
2015-11-23,-1.495,4.735000000000001,-4.029999999999999,1.2699999999999996,1.755,-2.56,4.915,1.0499999999999998,1.5750000000000004,-0.6549999999999999,-2.2649999999999997,-1.0199999999999996,1.755,2.2249999999999996,7.435,0.7949999999999999,-1.2299999999999998,2.5549999999999993,-4.9399999999999995,1.2999999999999998,1.765
2015-11-29,-1.5500000000000003,4.3950000000000005,-3.9799999999999995,-0.3199999999999994,1.5749999999999997,-3.370000000000001,5.31,1.1949999999999998,1.355,-1.0299999999999998,-1.7300000000000004,-1.5699999999999998,1.3500000000000005,3.2099999999999995,7.345,0.32999999999999985,-1.605,2.0550000000000006,-3.8349999999999995,1.255,1.5300000000000002
2015-12-05,-1.4100000000000001,4.145,-3.779999999999999,-1.839999999999999,1.165,-4.19,5.89,1.5849999999999997,0.7449999999999996,-1.3299999999999996,-1.6300000000000006,-1.9499999999999997,2.010000000000002,4.469999999999999,6.435,-0.37000000000000044,-2.295,1.8050000000000015,-2.9850000000000003,1.1649999999999998,1.5900000000000003
2015-12-11,-1.185,3.985,-3.6949999999999994,-3.3924999999999987,0.7675000000000002,-4.8225,6.49,1.9849999999999997,0.3624999999999999,-1.4849999999999999,-1.3850000000000011,-2.4024999999999994,1.8025000000000024,5.229999999999999,6.734999999999999,-0.7750000000000004,-2.8375,1.102500000000001,-2.3400000000000007,0.7250000000000001,1.7175000000000005
2015-12-17,-0.875,3.915,-3.7250000000000005,-4.977499999999998,0.38250000000000056,-5.2675,7.109999999999999,2.3949999999999996,0.2074999999999999,-1.495,-0.9950000000000002,-2.9274999999999998,0.7275000000000007,5.489999999999999,8.245,-0.885,-3.2325,-0.05249999999999967,-1.9000000000000008,-0.0649999999999995,1.9125000000000003
2015-12-23,-0.5350000000000001,3.84,-3.47,-6.039999999999999,0.1950000000000006,-5.579999999999999,7.74,2.735,0.3599999999999999,-1.2950000000000002,-0.5800000000000001,-3.26,0.15000000000000052,5.8999999999999995,9.415000000000001,-0.4100000000000003,-2.8449999999999998,-1.0049999999999994,-0.5350000000000009,-1.0849999999999995,2.2600000000000002
2015-12-29,-0.1650000000000002,3.76,-2.9300000000000006,-6.579999999999998,0.20500000000000043,-5.759999999999999,8.379999999999999,3.005,0.8200000000000002,-0.885,-0.1399999999999999,-3.4,0.0700000000000005,6.459999999999999,10.245,0.6500000000000001,-1.6749999999999998,-1.755,1.755,-2.335,2.7600000000000002
2016-01-04,-0.05500000000000005,3.5250000000000004,-1.7800000000000014,-7.614999999999999,0.33000000000000024,-5.975,8.43,2.9799999999999995,1.0400000000000003,-0.8250000000000001,0.1550000000000002,-3.825,0.06499999999999984,6.72,10.354999999999999,1.29,-1.2349999999999997,-2.5299999999999994,2.0399999999999996,-3.474999999999999,2.84
2016-01-10,-0.20500000000000015,3.135,-0.020000000000000406,-9.145,0.5700000000000001,-6.2250000000000005,7.89,2.6599999999999993,1.0200000000000005,-1.1150000000000004,0.3050000000000002,-4.535,0.13499999999999962,6.68,9.745,1.51,-1.525,-3.329999999999999,0.31999999999999984,-4.504999999999999,2.4999999999999996
2016-01-16,-0.24000000000000013,2.7699999999999996,1.1099999999999999,-9.185,0.6199999999999999,-6.135000000000001,7.42,2.44,0.52,-1.2400000000000004,-0.04999999999999993,-4.655,1.0799999999999992,6.279999999999999,9.54,1.1249999999999996,-2.145,-3.055,-0.6749999999999996,-6.1899999999999995,2.67
2016-01-22,-0.16,2.43,1.61,-7.734999999999999,0.47999999999999976,-5.705000000000001,7.02,2.32,-0.45999999999999996,-1.2000000000000002,-0.9100000000000003,-4.1850000000000005,2.8999999999999995,5.52,9.739999999999998,0.13499999999999956,-3.095,-1.7049999999999996,-0.944999999999999,-8.53,3.35
2016-01-28,-0.2649999999999999,2.185,1.77,-6.425,0.8899999999999998,-5.32,6.109999999999999,1.955,-0.8400000000000001,-1.2799999999999998,-1.3100000000000003,-3.8450000000000006,4.01,4.555,10.44,-0.030000000000000138,-3.2699999999999996,-1.6349999999999998,-1.2599999999999991,-9.544999999999998,3.7350000000000003
2016-02-03,-0.555,2.0349999999999997,1.59,-5.255000000000001,1.85,-4.98,4.69,1.345,-0.6199999999999998,-1.48,-1.25,-3.6349999999999993,4.409999999999999,3.385,11.639999999999999,0.6300000000000001,-2.6699999999999995,-2.8450000000000006,-1.6199999999999992,-9.235,3.825
2016-02-09,-0.8599999999999999,2.1100000000000003,1.395,-4.467499999999999,2.5124999999999997,-4.4825,3.4150000000000014,0.7450000000000001,-0.32749999999999974,-1.6399999999999997,-1.3699999999999999,-3.5675,4.412499999999999,2.445,12.25,1.0600000000000005,-2.1675,-3.6174999999999997,-2.1749999999999994,-9.214999999999998,3.6825
2016-02-15,-1.1799999999999997,2.4100000000000006,1.185,-4.0625,2.8774999999999995,-3.8274999999999997,2.285000000000001,0.15500000000000005,0.037500000000000214,-1.76,-1.67,-3.6425,4.017499999999999,1.735,12.27,1.2600000000000002,-1.7625000000000004,-3.9525,-2.9249999999999994,-9.485,3.3074999999999997
2016-02-21,-1.5099999999999998,2.3600000000000003,0.585,-4.31,2.69,-3.505,1.490000000000001,-0.31499999999999984,-0.08499999999999985,-2.255,-2.1149999999999998,-3.9099999999999997,3.5649999999999995,1.1750000000000003,12.610000000000003,0.8750000000000002,-1.7200000000000002,-3.11,-3.799999999999999,-8.815000000000001,2.7199999999999998
2016-02-27,-1.8499999999999999,1.9600000000000002,-0.40499999999999997,-5.21,1.9499999999999997,-3.515,1.0300000000000005,-0.6649999999999998,-0.6950000000000002,-3.1250000000000004,-2.705,-4.369999999999999,3.0549999999999997,0.7650000000000005,13.270000000000001,-0.09499999999999989,-2.0400000000000005,-1.0899999999999999,-4.799999999999999,-7.205,1.9200000000000002
2016-03-04,-2.02,1.685,-1.0549999999999997,-5.56,1.435,-3.5700000000000003,0.5450000000000004,-1.01,-1.2149999999999999,-3.82,-3.3149999999999995,-4.565,2.605,0.3200000000000005,13.204999999999998,-1.0149999999999997,-2.5300000000000007,0.2949999999999997,-4.34,-6.1400000000000015,1.6050000000000002
2016-03-10,-2.0199999999999996,1.535,-1.3649999999999998,-5.359999999999999,1.1450000000000002,-3.6700000000000004,0.03500000000000006,-1.3499999999999999,-1.6449999999999998,-4.34,-3.945,-4.494999999999999,2.2150000000000003,-0.15999999999999967,12.415,-1.8849999999999998,-3.190000000000001,1.0449999999999995,-2.4199999999999995,-5.620000000000002,1.7750000000000001
2016-03-16,-1.83,1.6099999999999999,-1.6249999999999998,-5.31,0.6350000000000002,-3.5900000000000003,-0.08000000000000004,-1.39,-1.6299999999999997,-4.534999999999999,-4.4799999999999995,-4.3999999999999995,2.2250000000000005,-0.16499999999999998,12.84,-2.0549999999999997,-3.3100000000000005,1.5749999999999997,-1.5049999999999994,-4.495000000000002,1.6600000000000001
2016-03-22,-1.45,1.9100000000000001,-1.835,-5.41,-0.09499999999999986,-3.33,0.19999999999999998,-1.13,-1.1699999999999995,-4.404999999999999,-4.919999999999999,-4.28,2.6350000000000007,0.30500000000000005,14.48,-1.5249999999999992,-2.8899999999999997,1.8849999999999996,-1.595,-2.765,1.2600000000000002
2016-03-28,-1.1650000000000005,2.085,-1.96,-5.430000000000001,-0.5149999999999996,-2.7550000000000003,0.48499999999999976,-0.9250000000000002,-0.9699999999999998,-4.395,-4.984999999999999,-4.03,2.8099999999999996,0.7199999999999999,14.085000000000004,-1.6149999999999993,-3.3449999999999998,2.0649999999999995,-1.285,-1.915,1.2300000000000006
2016-04-03,-0.9750000000000008,2.135,-2.0,-5.37,-0.6249999999999996,-1.8649999999999998,0.7749999999999997,-0.7750000000000004,-1.0299999999999996,-4.505,-4.675,-3.6500000000000004,2.7499999999999996,1.0799999999999996,11.655,-2.3249999999999997,-4.674999999999999,2.115,-0.5750000000000001,-1.9450000000000003,1.5700000000000005
2016-04-09,-0.5200000000000001,2.4300000000000006,-1.8450000000000004,-5.325,-0.48999999999999955,-1.265,1.46,-0.33500000000000013,-0.9399999999999997,-4.390000000000001,-4.56,-3.3850000000000002,3.049999999999999,1.5899999999999999,10.97,-2.6349999999999993,-5.395,2.5900000000000007,0.3899999999999996,-2.3400000000000003,1.955
2016-04-15,0.2,2.9700000000000006,-1.4950000000000003,-5.295000000000001,-0.10999999999999999,-0.9550000000000001,2.54,0.3949999999999999,-0.7,-4.05,-4.64,-3.2350000000000003,3.709999999999999,2.25,12.030000000000001,-2.545,-5.504999999999999,3.4900000000000007,1.6099999999999997,-3.0999999999999996,2.385
2016-04-21,0.8099999999999999,3.33,-1.0300000000000005,-4.8450000000000015,0.7199999999999998,-0.5550000000000002,3.2399999999999993,0.9699999999999998,-0.3200000000000002,-3.645000000000001,-4.675000000000001,-3.02,4.52,2.9749999999999996,11.674999999999999,-2.2100000000000004,-5.795,3.555000000000001,2.9099999999999993,-4.584999999999999,2.8649999999999998
2016-04-27,1.31,3.51,-0.4500000000000006,-3.975,1.9999999999999998,-0.06500000000000028,3.5599999999999996,1.3899999999999997,0.19999999999999957,-3.1750000000000007,-4.665,-2.74,5.48,3.7649999999999997,9.905000000000001,-1.63,-6.265,2.785000000000001,4.29,-6.794999999999999,3.3949999999999996
2016-05-03,1.945,3.55,-0.1650000000000001,-3.255,2.5999999999999996,0.4349999999999998,4.0249999999999995,1.8449999999999998,0.7899999999999997,-2.76,-4.95,-2.4450000000000003,6.135,4.335,9.06,-1.09,-6.25,1.9200000000000006,5.125,-8.56,3.9249999999999994
2016-05-09,2.7150000000000003,3.45,-0.17500000000000007,-2.685,2.519999999999999,0.9449999999999997,4.635,2.335,1.4499999999999997,-2.4000000000000004,-5.53,-2.135,6.485,4.6850000000000005,9.14,-0.5900000000000002,-5.75,0.96,5.415,-9.879999999999999,4.455
2016-05-15,3.2025,3.1975000000000002,-0.23499999999999993,-2.445,2.7099999999999995,1.15,5.1325,2.66,1.6824999999999999,-2.29,-5.8125,-1.98,6.4775,4.8575,8.29,-0.4650000000000002,-5.555,-0.01749999999999996,5.7475,-10.754999999999999,4.942499999999999
2016-05-21,3.4075,2.7925,-0.34499999999999986,-2.5349999999999997,3.17,1.05,5.5175,2.82,1.4874999999999998,-2.4299999999999997,-5.797499999999999,-1.98,6.1125,4.8525,6.51,-0.7150000000000003,-5.664999999999999,-1.0125,6.1225000000000005,-11.184999999999999,5.387499999999999
2016-05-27,3.715,2.4150000000000005,-0.44999999999999984,-2.8049999999999997,3.1800000000000006,0.9650000000000002,5.949999999999999,3.2199999999999993,1.13,-2.525,-6.03,-2.23,5.949999999999999,4.970000000000001,5.965000000000001,-0.9200000000000002,-5.529999999999999,-1.3049999999999997,6.42,-11.104999999999999,5.464999999999999
2016-06-02,4.125,2.0650000000000004,-0.5499999999999998,-3.2550000000000003,2.74,0.8950000000000004,6.43,3.8599999999999994,0.61,-2.575,-6.51,-2.73,5.99,5.21,6.655,-1.0799999999999998,-5.1499999999999995,-0.8949999999999996,6.64,-10.515,5.175
2016-06-08,4.11,1.0250000000000008,-0.7899999999999997,-3.1149999999999998,2.4350000000000005,0.7200000000000004,6.99,4.0649999999999995,-0.3749999999999999,-2.9899999999999998,-6.9,-3.055,6.039999999999999,4.585,6.06,-1.8349999999999995,-5.53,-0.7149999999999992,6.57,-9.190000000000003,5.04
2016-06-14,3.67,-0.7049999999999998,-1.1699999999999997,-2.3849999999999993,2.265,0.44000000000000017,7.629999999999999,3.8349999999999995,-1.8249999999999997,-3.7699999999999996,-7.2,-3.205,6.1000000000000005,3.095,4.180000000000001,-3.185,-6.67,-0.7649999999999992,6.209999999999999,-7.130000000000001,5.0600000000000005
2016-06-20,3.53,-1.6149999999999998,-1.455,-2.0650000000000004,1.6600000000000006,0.14000000000000018,8.225,3.8,-2.6049999999999995,-4.31,-7.130000000000001,-3.425,5.97,2.81,3.744999999999999,-3.9449999999999994,-6.92,-0.7099999999999995,5.285000000000001,-5.725000000000001,5.0200000000000005
2016-06-26,3.69,-1.7049999999999996,-1.6450000000000002,-2.1550000000000002,0.6199999999999998,-0.1799999999999999,8.775,3.96,-2.7149999999999994,-4.609999999999999,-6.690000000000001,-3.715,5.6499999999999995,3.7300000000000004,4.754999999999999,-4.115,-6.279999999999999,-0.5499999999999998,3.7949999999999995,-4.975000000000002,4.92
2016-07-02,3.605,-1.515,-1.7100000000000002,-1.8099999999999998,-0.03500000000000025,-0.42000000000000004,9.095,4.095,-2.8449999999999993,-4.7250000000000005,-6.204999999999999,-3.9449999999999994,5.605,4.42,5.739999999999999,-4.074999999999999,-5.924999999999999,-0.48,2.3949999999999996,-4.1850000000000005,4.855
2016-07-08,3.2750000000000004,-1.045,-1.6500000000000001,-1.03,-0.3050000000000002,-0.5800000000000001,9.185,4.205,-2.9949999999999997,-4.655,-5.675,-4.114999999999999,5.834999999999999,4.880000000000001,6.699999999999999,-3.825,-5.8549999999999995,-0.5000000000000003,1.085,-3.355000000000001,4.825
2016-07-14,3.2325000000000004,-0.7325000000000002,-1.7950000000000004,-0.29000000000000037,-0.385,-0.6199999999999999,9.3475,4.545,-3.0874999999999995,-4.765000000000001,-5.1875,-4.1499999999999995,5.5874999999999995,5.5825000000000005,7.74,-3.6000000000000005,-5.784999999999999,-0.5575000000000004,-0.46749999999999947,-2.94,4.7925
2016-07-20,3.4775,-0.5775000000000006,-2.145,0.40999999999999914,-0.27499999999999986,-0.5399999999999999,9.5825,5.114999999999999,-3.1225,-5.055000000000001,-4.7425,-4.05,4.8625,6.527500000000001,8.86,-3.4000000000000004,-5.715,-0.6525,-2.262499999999999,-2.9399999999999995,4.7575
2016-07-26,3.62,-0.4100000000000005,-2.3699999999999997,1.5199999999999994,-0.39999999999999986,-0.585,9.73,5.475,-2.9250000000000007,-5.119999999999999,-4.04,-4.015000000000001,4.65,7.16,9.81,-2.980000000000001,-5.405000000000001,-0.6899999999999998,-4.124999999999999,-3.7449999999999997,4.895
2016-08-01,3.6599999999999997,-0.23000000000000043,-2.4699999999999998,3.0399999999999996,-0.7599999999999998,-0.755,9.79,5.625,-2.495,-4.96,-3.08,-4.045,4.95,7.4799999999999995,10.59,-2.340000000000001,-4.855,-0.6699999999999996,-6.055,-5.3549999999999995,5.205
2016-08-07,3.9250000000000003,0.5149999999999996,-2.8049999999999997,3.7099999999999995,-1.4399999999999995,-1.045,9.379999999999999,6.1,-1.6900000000000004,-4.48,-2.9000000000000004,-4.1850000000000005,5.21,8.639999999999999,11.554999999999998,-1.4100000000000004,-4.0200000000000005,-1.3299999999999994,-7.289999999999998,-6.744999999999999,5.17
2016-08-13,4.415,1.825,-3.3750000000000004,3.5299999999999994,-2.4400000000000004,-1.4549999999999996,8.5,6.8999999999999995,-0.51,-3.6799999999999997,-3.5000000000000004,-4.4350000000000005,5.430000000000001,10.64,12.704999999999998,-0.19000000000000017,-2.8999999999999995,-2.6699999999999995,-7.83,-7.914999999999999,4.79
2016-08-19,4.78,2.7916666666666665,-3.7800000000000002,3.6683333333333326,-3.006666666666667,-1.795,7.82,7.551666666666666,0.18500000000000005,-2.6933333333333334,-4.045,-4.421666666666667,5.616666666666666,11.290000000000001,13.461666666666666,0.4966666666666666,-2.1899999999999995,-4.111666666666666,-7.955,-8.408333333333333,4.585
2016-08-25,5.0200000000000005,3.415,-4.02,4.125,-3.14,-2.065,7.34,8.055,0.395,-1.52,-4.535,-4.145,5.769999999999999,10.59,13.825,0.6499999999999999,-1.8900000000000001,-5.654999999999999,-7.665000000000001,-8.225,4.555000000000001
2016-08-31,5.334999999999999,3.745,-4.28,3.9000000000000004,-3.075,-2.17,6.9799999999999995,8.535,0.43,-0.45500000000000035,-4.41,-3.925,5.589999999999999,10.05,14.184999999999999,0.57,-1.3800000000000001,-6.455,-7.285,-7.8,4.455000000000001
2016-09-06,4.695,2.8749999999999996,-4.029999999999999,2.84,-2.8350000000000004,-2.0399999999999996,6.449999999999999,8.375,-0.12000000000000038,-0.4050000000000007,-3.97,-3.8649999999999998,5.14,9.399999999999999,14.395,-0.0900000000000002,-1.6800000000000002,-5.805,-6.335000000000001,-7.11,4.355
2016-09-12,4.11,2.57,-3.73,2.015,-2.875,-2.035,6.02,8.135,-0.15000000000000024,-0.11000000000000071,-3.7900000000000005,-3.885,5.09,8.68,14.59,-0.315,-1.4400000000000002,-4.929999999999999,-5.48,-6.709999999999999,4.27
2016-09-18,3.5800000000000005,2.8300000000000005,-3.38,1.425,-3.1950000000000003,-2.1550000000000002,5.6899999999999995,7.815,0.3400000000000001,0.4299999999999995,-3.8699999999999997,-3.9850000000000003,5.4399999999999995,7.89,14.77,-0.10499999999999982,-0.6599999999999997,-3.829999999999999,-4.720000000000001,-6.6,4.199999999999999
2016-09-24,2.7250000000000005,3.1400000000000006,-2.920000000000001,0.7600000000000002,-3.2750000000000004,-2.245,5.409999999999999,6.915000000000001,0.5349999999999999,1.025,-4.18,-3.8550000000000004,5.01,7.49,14.799999999999999,-0.009999999999999884,-0.034999999999999865,-3.129999999999999,-4.0200000000000005,-6.3549999999999995,3.9099999999999997
2016-09-30,2.1850000000000005,3.35,-2.7600000000000007,0.08000000000000022,-3.1350000000000002,-2.325,5.0,5.955000000000001,0.8450000000000001,1.335,-4.9,-3.5250000000000004,4.07,7.360000000000001,14.910000000000002,0.29000000000000026,0.7350000000000001,-2.6,-3.4000000000000004,-5.805000000000001,3.7999999999999994
2016-10-06,1.900000000000001,3.145,-2.630000000000001,0.7300000000000002,-2.955,-2.3400000000000003,4.779999999999999,5.040000000000001,0.7900000000000001,1.1849999999999998,-4.130000000000001,-3.960000000000001,3.2,7.2749999999999995,15.185000000000002,0.235,0.715,-1.7500000000000004,-3.07,-5.345,3.81
2016-10-12,1.1800000000000002,2.595,-1.9700000000000002,1.0,-2.5950000000000006,-2.1300000000000003,4.18,3.9600000000000004,0.5200000000000001,0.6850000000000002,-2.8000000000000007,-3.35,2.5300000000000007,6.345000000000001,15.135,0.18499999999999994,0.5049999999999999,-0.4900000000000009,-3.18,-5.135,4.289999999999999
2016-10-18,0.26,2.018333333333334,-1.64,1.0266666666666664,-2.378333333333334,-2.11,3.3600000000000003,2.893333333333334,0.21999999999999997,0.3183333333333338,-1.7900000000000005,-2.973333333333333,1.9333333333333336,5.2250000000000005,15.288333333333334,0.28833333333333333,0.5349999999999999,0.6066666666666666,-3.4700000000000006,-4.971666666666668,4.67
2016-10-24,-0.4899999999999996,1.4150000000000005,-1.5800000000000003,0.8999999999999994,-2.245,-2.24,3.1400000000000006,1.9200000000000004,-0.2600000000000001,-0.605,-1.0,-3.26,1.5300000000000002,5.035,15.285,0.024999999999999772,0.17499999999999982,1.41,-3.55,-4.845000000000001,4.66
2016-10-30,-0.9699999999999998,0.4749999999999998,-1.16,1.41,-2.075,-2.28,3.1100000000000003,1.3500000000000003,-0.41000000000000003,-1.075,-0.8800000000000003,-3.3499999999999996,1.55,5.0249999999999995,15.774999999999999,0.3550000000000001,0.295,2.6200000000000006,-3.1700000000000004,-4.575,4.52
2016-11-05,-0.74,0.7650000000000002,-1.29,2.3500000000000005,-2.3550000000000004,-2.25,2.8999999999999995,1.49,-0.10999999999999993,-0.855,-1.7700000000000005,-4.2299999999999995,1.37,5.045,15.435,0.8750000000000001,1.3650000000000002,1.67,-3.380000000000001,-4.645,4.3
2016-11-11,-0.5799999999999998,1.2100000000000006,-1.2100000000000002,1.2499999999999996,-2.1300000000000003,-2.41,3.1500000000000004,1.3199999999999998,0.1200000000000003,-0.9000000000000002,-2.8500000000000005,-4.77,1.4200000000000002,5.590000000000001,15.320000000000004,1.1500000000000004,1.3199999999999996,1.8800000000000003,-3.220000000000001,-4.37,4.4
2016-11-17,-0.54,1.0500000000000003,-0.9099999999999999,1.360000000000001,-2.0200000000000005,-2.38,2.57,0.9599999999999999,-0.5100000000000001,-1.1700000000000004,-4.090000000000001,-4.77,1.4099999999999997,4.92,14.690000000000001,0.76,1.02,2.930000000000001,-2.9100000000000006,-4.300000000000001,4.260000000000002
2016-11-23,-0.21000000000000013,0.7399999999999999,-1.0500000000000003,2.0000000000000018,-1.89,-2.39,1.9299999999999997,1.2799999999999998,-0.7500000000000001,-1.5200000000000002,-3.0199999999999987,-4.55,1.63,5.630000000000001,14.680000000000001,0.44000000000000006,1.23,3.27,-2.4800000000000004,-4.1000000000000005,4.37
2016-11-29,-0.08000000000000017,0.84,-1.1900000000000006,1.2400000000000002,-1.8200000000000003,-2.18,1.8000000000000003,1.65,-0.74,-1.65,-3.1399999999999997,-5.23,1.81,5.61,14.29,0.16000000000000036,0.8499999999999999,4.17,-2.2900000000000005,-4.140000000000001,3.74
2016-12-05,-0.5100000000000002,0.47,-1.3600000000000003,0.14000000000000046,-1.49,-2.0700000000000003,1.53,1.6800000000000002,-0.8200000000000002,-1.13,-3.7,-4.61,1.85,6.38,14.14,0.17000000000000018,1.1899999999999997,4.42,-2.06,-4.170000000000001,3.3500000000000005
2016-12-11,-0.8900000000000003,0.25,-1.52,-0.14999999999999972,-1.08,-2.3300000000000005,1.88,1.7300000000000002,-0.83,-0.97,-3.7399999999999998,-4.540000000000001,1.9500000000000002,6.63,14.150000000000002,0.33000000000000024,1.52,4.62,-2.0800000000000005,-3.97,3.4200000000000004
2016-12-17,-0.8799999999999999,0.050000000000000044,-1.24,0.24000000000000044,-1.5600000000000003,-2.4200000000000004,2.1900000000000004,1.9300000000000002,-0.9900000000000002,-1.1500000000000004,-4.18,-4.5200000000000005,1.84,6.859999999999999,13.68,-0.7900000000000004,2.4000000000000004,5.26,-1.9200000000000002,-4.12,2.99
2016-12-23,-1.3699999999999999,0.78,-1.4900000000000002,-0.21000000000000002,-1.6600000000000001,-2.5100000000000002,1.6900000000000002,1.83,-0.029999999999999666,-0.5899999999999999,-4.74,-4.16,1.9300000000000002,6.220000000000001,13.48,-0.47999999999999976,2.64,5.279999999999999,-1.5100000000000002,-4.83,2.4099999999999997
2016-12-29,-1.5199999999999996,1.21,-1.46,-0.94,-1.6199999999999999,-2.42,0.87,1.62,0.0,-0.9000000000000002,-4.950000000000001,-3.89,1.7600000000000002,5.37,13.0,-0.6999999999999997,2.0999999999999996,4.7299999999999995,-1.65,-4.06,2.1199999999999997
2017-01-04,-1.5799999999999996,2.2800000000000002,-1.6199999999999999,-1.5799999999999998,-0.8199999999999998,-2.45,0.5800000000000001,0.7800000000000001,-0.8300000000000007,-1.3900000000000001,-4.1000000000000005,-2.99,1.7900000000000003,5.07,13.77,-1.3900000000000001,2.0500000000000003,4.68,-1.75,-4.359999999999999,1.34
