Date,3Y9Gx5llyC,3Y9Gx5m31G,3Y9Gx5m31L,3Y9Gx5m31M,3Y9Gx5m31Q,3Y9Gx5mK4H,3Y9Gx5mK4J,3Y9Gx5mK4M,3Y9Gx5mK4P,3Y9Gx5mb7F,3Y9Gx5mb7K,3Y9Gx5mb7N,3Y9Gx5mb7Q,3Y9Gx5mb7R,3Y9Gx5mb7S
2015-06-17,0.29999999999999954,4.870000000000001,-0.5199999999999995,0.555,-1.42,3.5599999999999996,5.239999999999999,2.9900000000000007,-1.85,3.6400000000000006,2.48,2.015,1.4749999999999996,0.45499999999999996,1.125
2015-06-23,1.1999999999999995,5.079999999999999,-0.5849999999999996,0.875,-1.475,3.5800000000000005,5.534999999999999,3.0800000000000005,-2.18,3.6400000000000006,2.505,1.9949999999999997,1.7450000000000003,-0.2649999999999999,1.4599999999999997
2015-06-29,2.0799999999999996,5.12,-0.835,1.3050000000000002,-1.545,3.420000000000001,5.885,3.0400000000000005,-2.38,3.52,1.955,1.785,2.2350000000000003,-1.395,1.9000000000000001
2015-07-05,2.787499999999999,5.205,-0.8250000000000003,1.4450000000000003,-1.5824999999999998,3.285,6.3225,2.9575000000000005,-2.1725,3.2975,1.48,1.5274999999999999,2.1550000000000002,-2.6224999999999996,2.1775
2015-07-11,3.322499999999999,5.334999999999999,-0.5550000000000005,1.295,-1.5875,3.1750000000000003,6.8475,2.8325000000000005,-1.5574999999999994,2.9725,1.0800000000000005,1.2225,1.5050000000000001,-3.947499999999999,2.2925
2015-07-17,3.5549999999999997,5.44,0.05499999999999905,1.1749999999999996,-1.59,3.1500000000000004,6.985,2.68,-0.9849999999999997,2.84,0.8550000000000005,0.8550000000000001,0.6800000000000003,-4.669999999999999,2.2950000000000004
2015-07-23,3.4850000000000003,5.52,1.0049999999999988,1.0849999999999997,-1.59,3.21,6.734999999999999,2.5000000000000004,-0.4549999999999993,2.9,0.8050000000000006,0.42500000000000004,-0.3199999999999995,-4.789999999999999,2.1849999999999996
2015-07-29,3.315000000000001,5.3149999999999995,1.9099999999999993,1.1749999999999998,-1.5600000000000003,3.16,6.3149999999999995,2.3200000000000003,-0.8949999999999998,2.8299999999999996,0.6150000000000002,0.16000000000000042,-0.924999999999999,-5.099999999999999,2.135
2015-08-04,3.0450000000000004,4.825,2.7699999999999996,1.445,-1.5000000000000004,3.0,5.725,2.14,-2.3049999999999997,2.6300000000000003,0.2850000000000001,0.06000000000000044,-1.134999999999999,-5.599999999999999,2.145
2015-08-10,2.805,4.625,2.8800000000000003,1.39,-1.415,2.9050000000000002,5.379999999999999,2.0100000000000002,-2.6900000000000004,2.5450000000000004,0.44500000000000006,-0.4699999999999997,-1.3599999999999994,-5.724999999999999,1.8050000000000002
2015-08-16,2.595,4.715,2.24,1.01,-1.3050000000000002,2.8750000000000004,5.280000000000001,1.93,-2.05,2.5750000000000006,1.095,-1.43,-1.5999999999999994,-5.475,1.115
2015-08-22,2.3683333333333336,4.633333333333333,1.5316666666666674,0.676666666666667,-1.1766666666666665,2.86,5.3950000000000005,1.8733333333333333,-1.4966666666666664,2.5866666666666664,1.8549999999999998,-2.2016666666666667,-1.9249999999999996,-4.651666666666666,0.53
2015-08-28,2.125,4.38,0.7550000000000001,0.39,-1.03,2.8600000000000003,5.725,1.84,-1.03,2.58,2.7249999999999996,-2.785,-2.334999999999999,-3.255,0.0500000000000001
2015-09-03,1.9274999999999998,4.24,0.10500000000000034,0.27500000000000013,-0.8625,2.87,6.177499999999999,1.8575,-0.6425,2.5475000000000003,3.21,-3.2074999999999996,-2.3449999999999998,-2.0125,-0.36249999999999977
2015-09-09,1.7758333333333332,4.213333333333334,-0.4183333333333331,0.3316666666666667,-0.6741666666666667,2.8900000000000006,6.7525,1.9258333333333333,-0.33416666666666667,2.4891666666666667,3.31,-3.4691666666666663,-1.9549999999999998,-0.9241666666666666,-0.7074999999999999
2015-09-15,1.67,4.3,-0.8149999999999996,0.56,-0.465,2.92,7.45,2.045,-0.10500000000000007,2.405,3.0250000000000004,-3.5700000000000003,-1.1650000000000003,0.009999999999999731,-0.9849999999999999
2015-09-21,1.6099999999999999,4.5,-1.085,0.96,-0.23500000000000007,2.96,8.270000000000001,2.215,0.044999999999999735,2.2950000000000004,2.3550000000000004,-3.5100000000000002,0.02499999999999991,0.7899999999999999,-1.195
2015-09-27,1.3649999999999998,4.175,-1.2350000000000003,1.1549999999999998,-0.11000000000000004,2.8150000000000004,8.5,2.1199999999999997,0.27499999999999963,2.1300000000000003,1.7800000000000005,-3.4700000000000006,0.3999999999999998,1.2399999999999998,-1.485
2015-10-03,0.9350000000000003,3.3249999999999997,-1.2650000000000003,1.1449999999999998,-0.09000000000000007,2.4850000000000003,8.139999999999999,1.76,0.5849999999999997,1.9100000000000001,1.3000000000000005,-3.4500000000000006,-0.04000000000000023,1.3599999999999999,-1.8550000000000002
2015-10-09,0.5900000000000003,2.91,-1.1400000000000006,1.2499999999999998,-0.05500000000000009,2.205,7.734999999999999,1.5600000000000003,0.46,1.615,0.800000000000001,-3.3550000000000004,-0.010000000000000175,1.4700000000000002,-1.7799999999999998
2015-10-15,0.3300000000000001,2.9300000000000006,-0.8600000000000002,1.4699999999999998,-0.005000000000000046,1.9749999999999999,7.285000000000001,1.5200000000000002,-0.09999999999999992,1.2450000000000003,0.2800000000000007,-3.1850000000000005,0.4900000000000001,1.5699999999999998,-1.26
2015-10-21,-0.19833333333333325,2.6566666666666667,-0.4966666666666666,1.7933333333333334,0.04666666666666665,1.7000000000000002,6.74,1.416666666666667,-0.5133333333333332,0.9933333333333334,-0.08999999999999969,-2.7633333333333336,0.915,1.7566666666666666,-0.8850000000000002
2015-10-27,-0.9950000000000001,2.0900000000000007,-0.04999999999999986,2.22,0.10000000000000002,1.3800000000000003,6.1,1.2500000000000004,-0.7799999999999996,0.8600000000000001,-0.31000000000000005,-2.09,1.2650000000000001,2.03,-0.655
2015-11-02,-1.5499999999999998,1.58,0.1750000000000001,2.3099999999999996,0.025000000000000026,1.0800000000000003,5.42,1.1300000000000001,-1.0949999999999995,0.7949999999999999,-0.41500000000000037,-1.8800000000000003,1.46,2.1049999999999995,-0.365
2015-11-08,-1.8633333333333333,1.126666666666667,0.1783333333333334,2.0633333333333335,-0.17833333333333332,0.8000000000000002,4.7,1.0566666666666666,-1.458333333333333,0.7983333333333333,-0.4050000000000006,-2.1333333333333337,1.4999999999999998,1.981666666666667,-0.01500000000000011
2015-11-14,-2.285,0.6450000000000001,0.04500000000000003,1.75,-0.3399999999999999,0.5600000000000002,3.745,0.885,-1.6699999999999997,0.7599999999999999,-0.26500000000000046,-2.185,1.2499999999999998,1.69,0.1649999999999998
2015-11-20,-2.8149999999999995,0.135,-0.225,1.3699999999999999,-0.45999999999999996,0.3600000000000001,2.555,0.6149999999999999,-1.7299999999999998,0.6799999999999998,0.004999999999999893,-2.0349999999999997,0.7099999999999997,1.2299999999999998,0.17499999999999982
2015-11-26,-3.175,0.05999999999999975,-0.13999999999999996,1.0549999999999997,-0.4149999999999999,0.27999999999999997,1.8850000000000002,0.5249999999999999,-1.4950000000000003,0.6549999999999997,0.255,-2.3199999999999994,0.885,1.2200000000000002,0.4849999999999999
2015-12-02,-3.3649999999999998,0.42,0.30000000000000004,0.8050000000000002,-0.20499999999999996,0.31999999999999995,1.7350000000000003,0.615,-0.9650000000000003,0.6849999999999998,0.48500000000000015,-3.04,1.7750000000000004,1.6600000000000001,1.095
2015-12-08,-3.2549999999999994,0.56,0.5049999999999999,0.5550000000000003,-0.07000000000000003,0.36000000000000004,1.7550000000000003,0.665,-0.4050000000000005,0.6549999999999998,0.5250000000000005,-3.42,2.12,1.8499999999999996,1.1649999999999996
2015-12-14,-2.8449999999999998,0.48000000000000004,0.47499999999999987,0.30500000000000027,-0.010000000000000092,0.4,1.9450000000000003,0.6750000000000002,0.1849999999999996,0.565,0.37500000000000017,-3.46,1.92,1.7899999999999996,0.6949999999999997
2015-12-20,-2.315000000000001,0.5349999999999999,0.265,0.06500000000000042,0.004999999999999959,0.41999999999999993,2.115,0.73,0.35999999999999965,0.355,0.21500000000000002,-3.835,1.585,1.5950000000000002,0.61
2015-12-26,-1.665,0.7249999999999999,-0.12499999999999997,-0.16499999999999984,-0.025000000000000005,0.41999999999999993,2.265,0.83,0.1199999999999998,0.025000000000000133,0.044999999999999984,-4.545,1.115,1.2650000000000001,0.9100000000000003
2016-01-01,-1.2000000000000002,0.7199999999999999,-0.19999999999999984,-0.06,0.019999999999999987,0.4,2.3099999999999996,0.8499999999999999,-0.06500000000000006,-0.44999999999999973,0.21999999999999997,-4.784999999999999,0.815,1.1700000000000002,1.1150000000000002
2016-01-07,-0.9200000000000004,0.5199999999999998,0.04000000000000013,0.38000000000000006,0.13999999999999999,0.36,2.25,0.7899999999999998,-0.19499999999999984,-1.0699999999999998,0.74,-4.555,0.6849999999999998,1.31,1.2249999999999999
2016-01-13,-0.35000000000000026,0.3749999999999999,0.38000000000000006,0.8299999999999998,0.26500000000000007,0.32,2.3299999999999996,0.7749999999999998,-0.32999999999999957,-1.3899999999999997,1.2049999999999996,-4.545,0.8800000000000001,1.6500000000000001,1.505
2016-01-19,0.51,0.28500000000000003,0.8200000000000003,1.2899999999999998,0.39500000000000013,0.27999999999999997,2.55,0.8049999999999999,-0.46999999999999964,-1.4099999999999995,1.6149999999999998,-4.755,1.4000000000000004,2.1900000000000004,1.9549999999999996
2016-01-25,1.4900000000000002,0.65,1.3750000000000002,2.025,0.165,0.225,3.145,0.7499999999999999,-0.6899999999999997,-1.1549999999999996,1.8299999999999996,-4.835,1.1500000000000004,2.3600000000000003,1.875
2016-01-31,2.5900000000000003,1.4700000000000004,2.045,3.035,-0.4250000000000001,0.155,4.115,0.6099999999999999,-0.9899999999999997,-0.6249999999999996,1.8499999999999996,-4.785,0.12999999999999984,2.16,1.2649999999999995
2016-02-06,2.645,1.8000000000000003,2.7299999999999995,3.915,-0.5949999999999998,0.15500000000000008,4.675,0.6200000000000001,-1.21,-0.2649999999999998,1.7799999999999998,-4.57,-0.10499999999999982,2.145,1.0599999999999996
2016-02-12,1.6549999999999996,1.6399999999999997,3.4299999999999993,4.665,-0.3449999999999996,0.22500000000000003,4.825,0.7800000000000002,-1.3500000000000003,-0.07500000000000007,1.6199999999999997,-4.1899999999999995,0.4450000000000003,2.3150000000000004,1.26
2016-02-18,0.965,1.5149999999999997,4.004999999999999,4.734999999999999,-0.2149999999999998,0.22499999999999992,4.789999999999999,0.76,-1.17,-0.04500000000000029,1.605,-3.8700000000000006,0.79,2.3150000000000004,0.8299999999999998
2016-02-24,0.5750000000000002,1.4249999999999998,4.455,4.125,-0.20499999999999996,0.1549999999999999,4.569999999999999,0.5599999999999998,-0.6699999999999999,-0.17500000000000032,1.7349999999999999,-3.6100000000000008,0.9299999999999999,2.1449999999999996,-0.22999999999999998
2016-03-01,0.19000000000000034,1.4999999999999998,4.6499999999999995,3.6900000000000004,-0.26999999999999996,0.21999999999999995,4.574999999999999,0.4749999999999999,-0.6150000000000001,0.009999999999999898,1.975,-2.725,0.9049999999999998,1.9350000000000005,-0.7599999999999998
2016-03-07,-0.1899999999999996,1.7400000000000002,4.59,3.43,-0.41,0.42,4.805,0.505,-1.005,0.5100000000000001,2.3249999999999997,-1.2149999999999999,0.715,1.685,-0.7599999999999995
2016-03-13,-0.7549999999999994,2.0250000000000004,4.4799999999999995,3.2699999999999996,-0.54,0.5900000000000001,4.864999999999999,0.565,-1.375,0.6350000000000001,2.3449999999999998,-0.47500000000000075,0.2400000000000001,1.3100000000000003,-0.9499999999999997
2016-03-19,-1.5049999999999994,2.355,4.32,3.2100000000000004,-0.66,0.73,4.755,0.655,-1.7249999999999996,0.3850000000000001,2.0349999999999993,-0.5050000000000009,-0.52,0.8100000000000002,-1.33
2016-03-25,-2.2249999999999996,2.2200000000000006,3.7900000000000005,2.8650000000000007,-0.46000000000000013,0.96,4.11,0.8799999999999999,-1.9999999999999998,0.11000000000000032,2.0249999999999995,-0.14000000000000035,-0.7649999999999998,0.4550000000000001,-1.2300000000000004
2016-03-31,-2.915,1.6199999999999997,2.8900000000000006,2.2350000000000003,0.06000000000000005,1.28,2.9299999999999997,1.24,-2.1999999999999997,-0.1899999999999998,2.3149999999999995,0.6200000000000002,-0.4949999999999995,0.24500000000000013,-0.6500000000000002
2016-04-06,-2.8150000000000004,1.7100000000000002,1.8850000000000002,1.71,0.21000000000000002,1.575,2.400000000000001,1.4749999999999999,-2.3099999999999996,-0.17000000000000004,2.79,1.2500000000000002,-0.3899999999999995,0.10500000000000019,-0.24000000000000044
2016-04-12,-1.9250000000000003,2.49,0.7749999999999999,1.2899999999999996,-0.01000000000000005,1.8450000000000002,2.5200000000000005,1.585,-2.33,0.16999999999999982,3.45,1.7500000000000002,-0.4499999999999995,0.03500000000000013,-5.828670879282072e-16
2016-04-18,-1.1800000000000004,3.19,-0.5,1.13,-0.18000000000000013,2.1849999999999996,2.825,1.8199999999999998,-2.73,0.7549999999999997,4.135,2.1350000000000002,-0.30499999999999994,0.11999999999999998,0.7499999999999998
2016-04-24,-0.5800000000000004,3.8099999999999996,-1.94,1.23,-0.30000000000000016,2.5949999999999998,3.315,2.1799999999999997,-3.51,1.5849999999999995,4.845000000000001,2.4050000000000002,0.04499999999999976,0.36,2.0100000000000002
2016-04-30,0.059999999999999665,4.39,-2.2099999999999995,1.13,-0.375,2.8400000000000003,3.6249999999999996,2.4499999999999997,-3.815,2.1099999999999994,4.81,1.7400000000000004,0.1999999999999995,0.3849999999999999,2.3099999999999996
2016-05-06,0.7399999999999998,4.93,-1.3099999999999994,0.8300000000000004,-0.4049999999999999,2.92,3.754999999999999,2.63,-3.6449999999999996,2.329999999999999,4.029999999999999,0.13999999999999996,0.1599999999999996,0.19499999999999987,1.65
2016-05-12,1.5174999999999998,5.397499999999999,-0.7950000000000002,0.4450000000000002,-0.5174999999999998,3.0374999999999996,3.912499999999999,2.807499999999999,-3.615,2.7524999999999995,3.755,-0.4849999999999998,0.3924999999999996,0.10999999999999996,1.2325
2016-05-18,2.3925,5.7924999999999995,-0.6650000000000008,-0.02499999999999955,-0.7124999999999999,3.1924999999999994,4.097499999999999,2.9824999999999995,-3.7249999999999996,3.3775,3.985,-0.1349999999999995,0.8974999999999999,0.13,1.0575
2016-05-24,3.095,6.345,-0.8450000000000015,-0.4349999999999996,-0.9049999999999998,3.3699999999999997,4.42,3.1649999999999996,-3.774999999999999,3.85,4.065,0.05500000000000074,1.3800000000000003,0.21500000000000014,0.8950000000000002
2016-05-30,3.625,7.055,-1.3350000000000017,-0.7849999999999997,-1.0949999999999998,3.5699999999999994,4.880000000000001,3.355,-3.7649999999999992,4.17,3.9949999999999997,0.08500000000000055,1.8400000000000003,0.3650000000000001,0.745
2016-06-05,3.9,7.125,-1.8800000000000017,-1.0399999999999998,-1.2099999999999997,3.714999999999999,5.28,3.47,-4.4399999999999995,4.58,3.9450000000000003,0.025000000000000466,2.0300000000000002,0.43500000000000005,0.5100000000000002
2016-06-11,3.9199999999999995,6.555,-2.4800000000000013,-1.2,-1.2499999999999998,3.8049999999999993,5.62,3.5100000000000007,-5.8,5.08,3.915,-0.12499999999999978,1.9500000000000004,0.42500000000000004,0.1900000000000001
2016-06-17,3.825,6.335,-2.03,-1.0950000000000002,-1.2650000000000003,3.92,5.8149999999999995,3.57,-6.25,5.3100000000000005,3.88,-0.41000000000000014,1.865,0.30499999999999994,-0.23499999999999982
2016-06-23,3.6149999999999998,6.465,-0.5299999999999989,-0.7250000000000001,-1.2550000000000001,4.06,5.864999999999999,3.6500000000000004,-5.789999999999999,5.27,3.84,-0.83,1.775,0.07499999999999989,-0.7650000000000001
2016-06-29,3.705000000000001,6.2250000000000005,-0.3249999999999994,-0.29499999999999993,-1.2600000000000002,4.235,5.914999999999999,3.665,-5.734999999999999,5.409999999999999,4.0649999999999995,-0.6799999999999999,1.9149999999999998,0.16999999999999996,-0.7800000000000001
2016-07-05,4.095000000000001,5.614999999999999,-1.415,0.195,-1.2800000000000002,4.444999999999999,5.965000000000001,3.615,-6.085,5.7299999999999995,4.555,0.040000000000000396,2.2849999999999997,0.59,-0.2799999999999999
2016-07-11,3.9825,5.3175,-2.0300000000000002,0.58,-1.2925,4.6125,5.9875,3.5925000000000002,-6.119999999999999,5.9575,4.889999999999999,0.8050000000000006,2.4325,0.95,0.027499999999999997
2016-07-17,3.3674999999999997,5.3325000000000005,-2.1700000000000004,0.8599999999999999,-1.2974999999999999,4.737499999999999,5.982499999999999,3.5975,-5.839999999999999,6.092499999999999,5.0699999999999985,1.6150000000000002,2.3575000000000004,1.25,0.1425
2016-07-23,2.85,5.26,-2.2649999999999997,1.0574999999999999,-1.27,4.8149999999999995,6.1949999999999985,3.615,-5.449999999999999,6.2025,5.240000000000001,2.1475,2.2100000000000004,1.495,0.13249999999999998
2016-07-29,2.43,5.1000000000000005,-2.315,1.1725,-1.21,4.845,6.624999999999998,3.6449999999999996,-4.949999999999999,6.2875,5.4,2.4025,1.9900000000000002,1.6850000000000003,-0.002500000000000129
2016-08-04,2.2050000000000005,5.085,-2.2550000000000003,1.21,-1.155,4.805000000000001,6.700000000000001,3.6249999999999996,-3.655,6.204999999999999,5.325,2.5949999999999998,1.7000000000000004,1.8450000000000002,0.009999999999999985
2016-08-10,2.1750000000000007,5.215,-2.085,1.1700000000000002,-1.105,4.695,6.42,3.5549999999999997,-1.5650000000000004,5.954999999999998,5.015000000000001,2.724999999999999,1.3400000000000003,1.9749999999999999,0.17
2016-08-16,2.4050000000000007,5.194999999999999,-1.6999999999999993,1.3050000000000002,-0.9650000000000002,4.62,6.334999999999999,3.539999999999999,-0.37500000000000044,5.854999999999999,4.39,3.064999999999999,1.1349999999999998,2.07,0.49500000000000016
2016-08-22,2.8950000000000005,5.025,-1.0999999999999994,1.6150000000000004,-0.7350000000000001,4.58,6.444999999999999,3.5799999999999996,-0.0850000000000003,5.904999999999999,3.45,3.6149999999999993,1.085,2.13,0.9850000000000002
2016-08-28,2.7299999999999995,4.344999999999999,-1.1949999999999996,1.6050000000000002,-0.6200000000000002,4.300000000000001,5.899999999999999,3.3399999999999994,0.34999999999999964,5.675,2.555,3.78,1.0699999999999998,2.06,0.855
2016-09-03,1.6799999999999995,3.5449999999999995,-1.855,1.605,-0.6400000000000001,3.83,6.03,3.1499999999999995,0.7999999999999994,5.005,1.795,3.71,0.5499999999999998,1.8300000000000003,0.795
2016-09-09,1.4749999999999996,2.9800000000000004,-1.5799999999999996,1.6749999999999998,-0.3849999999999999,3.6600000000000006,6.640000000000001,3.135,1.175,4.6850000000000005,1.1150000000000002,3.6,0.8600000000000001,1.6450000000000002,1.0150000000000001
2016-09-15,1.2849999999999997,2.51,-1.7299999999999995,1.4949999999999997,-0.315,3.39,6.699999999999999,2.925,1.045,4.284999999999999,0.5750000000000002,3.0799999999999996,1.3800000000000001,1.2950000000000004,1.005
2016-09-21,1.09,1.8250000000000002,-1.1950000000000003,1.8824999999999998,-0.034999999999999906,3.085,6.405,2.6950000000000003,0.6750000000000002,4.0375000000000005,0.8100000000000005,2.7425,1.4999999999999998,0.835,1.5675000000000001
2016-09-27,1.4200000000000008,1.3750000000000007,-0.7250000000000003,1.6174999999999997,0.015000000000000041,2.7350000000000003,5.925000000000001,2.5050000000000003,0.17500000000000027,3.6525000000000007,0.8300000000000003,1.8674999999999997,1.17,0.29500000000000004,1.4324999999999999
2016-10-03,0.9750000000000001,0.8800000000000003,-0.30000000000000043,1.24,-0.29500000000000004,2.17,5.380000000000001,1.9750000000000003,-0.8849999999999998,2.87,0.6150000000000001,0.8250000000000001,1.0100000000000002,-0.21499999999999989,1.04
2016-10-09,0.39500000000000013,0.49,1.1300000000000003,1.6500000000000008,-0.3049999999999999,1.75,5.230000000000001,1.645,-1.5549999999999997,2.440000000000001,0.0349999999999997,0.0050000000000002265,0.6900000000000002,-0.575,0.7700000000000002
2016-10-15,-0.2299999999999999,-0.7400000000000004,1.3300000000000003,1.8500000000000003,-0.3799999999999999,1.0600000000000003,4.6,1.2,-2.5,1.8700000000000003,-0.7700000000000005,0.0400000000000007,0.42000000000000026,-0.7599999999999999,0.4600000000000003
2016-10-21,-1.23,-1.5200000000000005,0.3599999999999999,1.5299999999999998,-0.45999999999999996,0.7300000000000002,4.300000000000001,0.96,-2.74,1.4700000000000002,-0.79,0.2300000000000002,0.6600000000000001,-0.63,-0.1399999999999998
2016-10-27,-1.58,-1.3800000000000001,0.48999999999999994,1.6700000000000004,-0.39,0.5700000000000003,4.37,0.8600000000000001,-2.74,1.21,0.8100000000000003,0.13999999999999996,0.36,-0.65,-0.13999999999999968
2016-11-02,-1.13,-0.71,1.3900000000000001,1.7400000000000002,-0.18000000000000002,0.5700000000000002,3.9,0.7800000000000001,-2.54,1.37,1.48,1.249000902703301e-16,1.3800000000000008,-0.6100000000000001,-0.45999999999999974
2016-11-08,-1.7200000000000002,-0.3799999999999998,1.3300000000000003,1.86,-0.16,0.2500000000000001,2.97,0.6700000000000003,-2.7100000000000004,1.35,1.3999999999999995,-0.27,0.7499999999999999,-0.9200000000000004,-0.44999999999999973
2016-11-14,-1.1099999999999999,-0.81,1.2800000000000002,2.47,-0.04999999999999996,-0.07,3.0199999999999996,0.54,-2.6600000000000006,1.26,1.7200000000000002,-0.44999999999999996,0.15999999999999986,-0.63,0.5200000000000004
2016-11-20,-1.01,-0.8700000000000001,1.01,2.15,-0.07000000000000002,-0.2099999999999999,3.3299999999999996,0.49,-2.45,0.9600000000000001,1.0399999999999998,-1.0100000000000002,0.5200000000000001,-0.5400000000000003,0.009999999999999676
2016-11-26,-1.37,-0.97,0.9099999999999999,2.35,-0.10000000000000003,-0.21000000000000005,4.05,0.5599999999999999,-2.3700000000000006,0.92,1.1600000000000004,-0.73,1.06,-0.09000000000000005,0.18999999999999967
2016-12-02,-1.8000000000000003,-1.1900000000000004,1.2100000000000002,2.8800000000000003,0.32,-0.24000000000000005,4.069999999999999,0.5199999999999998,-2.0300000000000007,0.9699999999999999,0.8399999999999996,-0.8700000000000004,0.78,0.08999999999999997,0.7799999999999998
