pid;latitude;longitude;height
275;50.32385086;19.11786466;276.8358238
276;50.32384885;19.11788121;274.6759772
277;50.32386071;19.11778536;275.0018302
278;50.32385069;19.11786706;269.7949936
279;50.32275571;19.12568245;254.6668048
280;50.32281617;19.12519362;259.4903755
281;50.32281834;19.12517712;251.9503113
282;50.32287239;19.12474061;252.9464777
283;50.32287184;19.12474527;251.3436968
284;50.32289548;19.12455449;250.5586807
285;50.32293172;19.12426149;253.1639351
286;50.32295221;19.12409604;252.5813831
287;50.3229536;19.12408494;251.7148882
288;50.32306538;19.12318205;253.7243054
289;50.32307428;19.12310983;255.7133357
290;50.32312962;19.12266329;253.0278403
291;50.32313173;19.12264635;252.4341522
292;50.32320162;19.12208071;260.8568014
293;50.32322;19.12193167;265.051354
294;50.32320476;19.12205583;257.8638775
295;50.32320697;19.12203824;255.9150294
296;50.32336325;19.12077153;287.4109096
297;50.32337081;19.12071046;287.4947432
298;50.32338951;19.12055936;287.630844
299;50.32339711;19.12049796;287.7303099
300;50.32339651;19.1205033;284.7097191
301;50.32341226;19.12037559;287.9085971
302;50.32339867;19.12048669;278.558485
303;50.32342144;19.12030193;284.4247227
304;50.32337669;19.12066621;264.6247986
305;50.32340497;19.12043684;271.1904194
306;50.32340155;19.120465;267.103125
307;50.32340812;19.12041179;268.2050335
308;50.32341186;19.1203818;266.8361117
309;50.32340851;19.12040964;261.3782401
310;50.32340854;19.12040975;258.6022089
311;50.32341;19.12039807;257.7626472
312;50.32344836;19.12008662;269.5512058
313;50.32342997;19.1202365;259.7736266
314;50.32343046;19.12023308;255.7770134
315;50.32343648;19.12018439;256.667746
316;50.32342843;19.12025019;250.8206482
317;50.32346129;19.11998359;259.1272055
318;50.32346201;19.11997795;258.0056054
319;50.32352208;19.11949008;276.6579088
320;50.32349589;19.11970328;265.3046783
321;50.32349673;19.11969702;261.4403867
322;50.32351722;19.11953056;267.8373963
323;50.32352681;19.11945321;267.2974389
324;50.32352206;19.11949205;264.0958917
325;50.32349729;19.11969383;251.8908994
326;50.3236239;19.1186674;277.7148203
327;50.32268677;19.12520881;255.6329625
328;50.32275279;19.12467575;255.5981589
329;50.32282057;19.12412931;249.2645016
330;50.32281703;19.12415825;246.527401
331;50.32309331;19.12192509;260.8248488
332;50.32308655;19.12198021;256.8634584
333;50.32322333;19.12087112;287.9195653
334;50.32327683;19.12043886;288.7292813
335;50.32329193;19.1203169;288.8887967
336;50.32328351;19.12038594;281.5049843
337;50.32330645;19.12019983;287.4342168
338;50.32328746;19.12035461;277.4273099
339;50.32328435;19.12038025;273.4579228
340;50.32328952;19.12033882;271.2380373
341;50.32329158;19.12032229;270.6252018
342;50.32329002;19.12033532;267.2451757
343;50.32328937;19.1203412;262.8137519
344;50.32329165;19.12032287;262.2853017
345;50.32329489;19.12029698;260.7247578
346;50.323315;19.12013402;264.1860611
347;50.32331964;19.12009711;260.3698166
348;50.32331922;19.12010065;258.8185578
349;50.32339678;19.11947177;275.750188
350;50.3233759;19.11964174;266.417919
351;50.32337321;19.11966425;261.2091521
352;50.32337095;19.11968277;258.9575028
353;50.32340013;19.11944608;265.8669348
354;50.32339508;19.11948741;262.5493045
355;50.32338875;19.11953923;257.355129
356;50.32336978;19.1196939;247.3529462
357;50.32339995;19.11945035;246.269799
358;50.32349545;19.11867631;264.4493234
359;50.32356151;19.11814286;263.0680277
360;50.32356792;19.11809093;264.1111454
361;50.32357908;19.11800076;264.1711951
362;50.32358994;19.11791261;266.9077161
363;50.32249758;19.12570619;255.5733009
364;50.32255409;19.12525069;250.5292881
365;50.32254832;19.12529779;246.944444
366;50.32257034;19.12511916;252.517016
367;50.32263148;19.12462501;256.2058784
