pid,longitude,latitude,height
366IZ2B2Oh,17.220005,50.458881,204.3
366IZ2BJ64,17.301616,50.448558,195.2
366IZ2BJ6B,17.301293,50.448598,190.5
366IZ2BJRj,17.219987,50.458756,203.4
366IZ2BaUq,17.219501,50.458688,210.1
366IZ2BaUr,17.219532,50.458685,205.9
366IZ2BaUx,17.219257,50.458719,202.0
366IZ2BrCC,17.301264,50.448347,196.6
366IZ2BrXn,17.219908,50.45851,203.5
366IZ2BrXs,17.219582,50.458551,204.6
366IZ2C8FE,17.301339,50.44821,191.5
366IZ2C8al,17.219865,50.458388,214.7
366IZ2C8am,17.219759,50.458401,216.8
366IZ2C8ar,17.219756,50.458401,203.2
366IZ2CPdl,17.220111,50.45823,207.3
366IZ2CPdm,17.219971,50.458247,210.9
366IZ2CPdo,17.219774,50.458271,214.4
366IZ2CPdq,17.219803,50.458268,207.6
366IZ2CPdr,17.219766,50.458273,206.5
366IZ2CPdt,17.219758,50.458274,201.4
366IZ2CPdw,17.21944,50.458313,207.6
366IZ2Cggi,17.220413,50.458064,205.5
366IZ2Cggn,17.220134,50.458099,204.5
366IZ2Cggu,17.21976,50.458146,202.3
366IZ2Cggw,17.219543,50.458173,206.7
366IZ2Cxji,17.220442,50.457933,207.9
366IZ2Cxjk,17.220312,50.457949,208.4
366IZ2Cxjl,17.220378,50.457941,202.6
366IZ2Cxjr,17.219928,50.457997,206.6
366IZ2Cxjs,17.21995,50.457994,202.9
366IZ2Cxjt,17.219864,50.458005,204.1
366IZ2Cxju,17.219812,50.458012,203.7
366IZ2Cxjw,17.219631,50.458034,206.4
366IZ2Cxjy,17.219458,50.458056,208.8
366IZ2Cxk1,17.21944,50.458058,201.4
366IZ2CxkF,17.218511,50.458174,205.2
366IZ2DEmg,17.220605,50.457785,209.8
366IZ2DEmi,17.220632,50.457782,203.0
366IZ2DEmn,17.220299,50.457823,204.5
366IZ2DEmq,17.220111,50.457847,204.8
366IZ2DEmu,17.220068,50.457852,195.7
366IZ2DEmy,17.219764,50.45789,198.6
366IZ2DEn9,17.218828,50.458006,211.1
366IZ2DEnB,17.218766,50.458014,208.4
366IZ2DEnE,17.218564,50.458039,209.4
366IZ2DEnH,17.218427,50.458056,207.3
366IZ2DEnI,17.218337,50.458068,208.7
366IZ2DEnJ,17.218345,50.458067,205.6
366IZ2DEnM,17.218123,50.458094,207.4
366IZ2DVpg,17.220657,50.457651,211.2
366IZ2DVpj,17.220561,50.457663,207.3
366IZ2DVpk,17.220564,50.457663,204.4
366IZ2DVpm,17.220405,50.457682,206.2
366IZ2DVpo,17.220398,50.457683,201.0
366IZ2DVpr,17.22024,50.457703,200.0
366IZ2DVps,17.220004,50.457732,208.0
366IZ2DVpu,17.219874,50.457749,208.4
366IZ2DVpw,17.219881,50.457748,202.6
366IZ2DVq7,17.219052,50.457851,210.1
366IZ2DVqB,17.218731,50.457891,213.8
366IZ2DVqF,17.218584,50.457909,209.4
366IZ2DVqG,17.218593,50.457908,206.3
366IZ2DVqL,17.218391,50.457933,201.7
366IZ2DVqO,17.21808,50.457972,207.7
366IZ2DVqP,17.218002,50.457982,208.5
366IZ2DVqV,17.217767,50.458011,202.7
366IZ2DVqW,17.217844,50.458002,196.5
366IZ2Dmsf,17.220821,50.457503,210.3
366IZ2Dmsk,17.220583,50.457533,207.3
366IZ2Dmsp,17.220457,50.457548,199.3
366IZ2Dmsq,17.220333,50.457564,202.2
366IZ2Dmsv,17.219848,50.457624,210.6
366IZ2Dmsw,17.219814,50.457628,209.4
366IZ2Dmsx,17.21973,50.457639,210.5
366IZ2Dmsy,17.219864,50.457622,201.6
366IZ2DmtA,17.218816,50.457753,216.4
366IZ2DmtF,17.218693,50.457768,208.2
366IZ2DmtH,17.218553,50.457785,209.1
366IZ2DmtQ,17.218143,50.457837,203.1
366IZ2DmtX,17.217724,50.457889,202.9
366IZ2E3wB,17.218875,50.457618,214.7
366IZ2E3wT,17.218055,50.45772,202.6
366IZ2E3wZ,17.21771,50.457763,201.8
366IZ2E3wa,17.217528,50.457785,207.4
366IZ2EKdR,17.30117,50.447209,193.6
366IZ2EKdc,17.300371,50.447309,199.3
366IZ2EKzF,17.218721,50.457509,214.5
366IZ2EKzX,17.217883,50.457614,203.2
366IZ2EbgV,17.30095,50.447109,196.2
366IZ2EsjX,17.300926,50.446984,195.6
366IZ2Et5L,17.218662,50.457261,208.2
366IZ2Et5i,17.217345,50.457425,205.0
366IZ2FA8K,17.218843,50.457111,206.4
366IZ2FA8L,17.218815,50.457115,205.0
366IZ2FA8O,17.218552,50.457147,208.7
366IZ2FA8Z,17.218097,50.457204,199.2
366IZ2FA8k,17.21737,50.457295,202.1
366IZ2FA8n,17.21726,50.457308,198.9
366IZ2FRBL,17.218869,50.45698,206.3
366IZ2FRBM,17.218814,50.456987,206.0
366IZ2FRBP,17.21867,50.457005,204.4
366IZ2FRBR,17.218575,50.457017,203.2
366IZ2FRBo,17.217179,50.457191,203.6
366IZ2FRBp,17.217188,50.45719,200.4
366IZ2FiEP,17.218765,50.456866,203.8
366IZ2FiER,17.218697,50.456874,201.3
366IZ2FiES,17.218616,50.456884,202.3
366IZ2FiET,17.218556,50.456892,202.3
366IZ2FiEq,17.217212,50.457059,200.3
366IZ2Fyvo,17.300129,50.446573,199.8
366IZ2Fyvp,17.300039,50.446585,201.1
366IZ2FzHU,17.218608,50.456758,200.9
366IZ2FzIp,17.213497,50.457394,205.8
366IZ2FzIq,17.213506,50.457393,202.7
366IZ2GGKV,17.218584,50.456633,203.1
366IZ2GGKq,17.217241,50.4568,206.5
366IZ2GX1l,17.300587,50.446261,195.0
366IZ2GX1m,17.300473,50.446275,197.3
366IZ2GX1q,17.300151,50.446315,200.9
366IZ2GX1r,17.300084,50.446324,201.1
366IZ2GXNr,17.217184,50.456679,210.2
366IZ2GXNs,17.217165,50.456682,208.3
366IZ2GXOs,17.213438,50.457146,207.8
366IZ2GXOt,17.21343,50.457147,205.4
366IZ2GXOu,17.213449,50.457145,201.8
366IZ2Go4m,17.300584,50.446133,196.1
366IZ2Go4n,17.300555,50.446137,194.7
366IZ2Go4r,17.300269,50.446173,196.5
366IZ2Go4u,17.300066,50.446198,197.4
366IZ2Go4v,17.300096,50.446194,193.4
366IZ2GoRp,17.21374,50.456981,206.0
366IZ2H57p,17.300483,50.446018,196.2
366IZ2H57s,17.30024,50.446049,198.9
366IZ2H57w,17.299915,50.446089,202.5
366IZ2H57y,17.29994,50.446086,195.9
366IZ2H5U4,17.216775,50.456475,200.6
366IZ2H5Up,17.213847,50.45684,204.9
366IZ2H5Uq,17.213824,50.456843,203.2
366IZ2H5Ur,17.213735,50.456854,204.5
366IZ2H5Us,17.213724,50.456855,202.2
366IZ2H5Ut,17.213545,50.456877,207.6
366IZ2HMAv,17.30021,50.445925,195.8
366IZ2HMB0,17.299962,50.445956,193.2
366IZ2HMXt,17.213684,50.456732,205.1
366IZ2HMXu,17.213628,50.456739,204.8
366IZ2HMXv,17.213604,50.456742,203.2
366IZ2HMXy,17.213409,50.456767,203.9
366IZ2HdDv,17.300303,50.445786,195.3
366IZ2HdDx,17.300219,50.445796,193.6
366IZ2HdDy,17.29993,50.445832,203.9
366IZ2HdDz,17.29996,50.445828,199.8
366IZ2Hda7,17.216769,50.456221,200.1
366IZ2Hda8,17.216697,50.45623,200.6
366IZ2Hdaw,17.213414,50.456638,212.9
366IZ2HuGy,17.300276,50.445661,192.1
366IZ2HuH0,17.300073,50.445687,195.7
366IZ2HuH3,17.299792,50.445722,200.1
366IZ2HuH4,17.299719,50.445731,200.7
366IZ2Hudy,17.213503,50.4565,207.1
366IZ2IBK1,17.300111,50.445554,195.0
366IZ2IBK2,17.300144,50.44555,190.8
366IZ2IBK4,17.299811,50.445592,200.3
366IZ2IBK7,17.299705,50.445605,196.8
366IZ2IBh0,17.213518,50.45637,204.7
366IZ2ISN8,17.29971,50.445477,197.6
